Date,department,gl_account,Scenario,amount
2024-07-01,IT,Freight In,Budget,117015.42
2024-07-01,IT,Packaging,Budget,99938.83
2024-07-01,IT,Salaries,Budget,21904.78
2024-07-01,IT,Marketing Spend,Budget,119163.34
2024-07-01,IT,Software & SaaS,Budget,84208.12
2024-07-01,IT,Office Rent,Budget,99871.41
2024-07-01,IT,Travel & Entertainment,Budget,73790.74
2024-07-01,IT,Professional Services,Budget,55302.52
2024-07-01,IT,Utilities,Budget,112147.09
2024-07-01,IT,Depreciation,Budget,111021.52
2024-07-01,Customer Service,Product Cost,Budget,34082.07
2024-07-01,Customer Service,Freight In,Budget,26879.08
2024-07-01,Customer Service,Packaging,Budget,53467.77
2024-07-01,Customer Service,Salaries,Budget,38191.58
2024-07-01,Customer Service,Marketing Spend,Budget,10957.52
2024-07-01,Customer Service,Software & SaaS,Budget,116783.81
2024-07-01,Customer Service,Office Rent,Budget,20183.93
2024-07-01,Customer Service,Travel & Entertainment,Budget,48843.92
2024-07-01,Customer Service,Professional Services,Budget,79728.73
2024-07-01,Customer Service,Utilities,Budget,31775.61
2024-07-01,Customer Service,Depreciation,Budget,35283.74
2024-08-01,Sales,Product Sales,Budget,18789.7
2024-08-01,Sales,Service Revenue,Budget,32448.21
2024-08-01,Sales,Shipping Revenue,Budget,42131.92
2024-08-01,Sales,Product Cost,Budget,103087.94
2024-08-01,Sales,Freight In,Budget,18522.63
2024-08-01,Sales,Packaging,Budget,27078.11
2024-08-01,Sales,Salaries,Budget,25701.79
2024-08-01,Sales,Marketing Spend,Budget,95707.95
2024-08-01,Sales,Software & SaaS,Budget,93293.03
2024-08-01,Sales,Office Rent,Budget,117683.42
2024-08-01,Sales,Travel & Entertainment,Budget,26811.19
2024-08-01,Sales,Professional Services,Budget,50620.87
2024-08-01,Sales,Utilities,Budget,118817.29
2024-08-01,Sales,Depreciation,Budget,112881.54
2024-08-01,Marketing,Product Cost,Budget,108754.69
2024-08-01,Marketing,Freight In,Budget,12813.49
2024-08-01,Marketing,Packaging,Budget,84455.82
2024-08-01,Marketing,Salaries,Budget,99098.8
2024-08-01,Marketing,Marketing Spend,Budget,15987.87
2024-08-01,Marketing,Software & SaaS,Budget,69234.67
2024-08-01,Marketing,Office Rent,Budget,119859.35
2024-08-01,Marketing,Travel & Entertainment,Budget,64871.01
2024-08-01,Marketing,Professional Services,Budget,78607.25
2024-08-01,Marketing,Utilities,Budget,117468.89
2024-08-01,Marketing,Depreciation,Budget,44177.42
2024-08-01,Operations,Product Cost,Budget,117859.63
2024-08-01,Operations,Freight In,Budget,43946.84
2024-08-01,Operations,Packaging,Budget,57457.26
2024-08-01,Operations,Salaries,Budget,10536.12
2024-08-01,Operations,Marketing Spend,Budget,79716.08
2024-08-01,Operations,Software & SaaS,Budget,54932.22
2024-08-01,Operations,Office Rent,Budget,85050.41
2024-08-01,Operations,Travel & Entertainment,Budget,90165.42
2024-08-01,Operations,Professional Services,Budget,46892.93
2024-08-01,Operations,Utilities,Budget,96584.26
2024-08-01,Operations,Depreciation,Budget,72795.05
2024-08-01,Finance,Product Cost,Budget,51470.4
2024-08-01,Finance,Freight In,Budget,103530.47
2024-08-01,Finance,Packaging,Budget,110441.38
2024-08-01,Finance,Salaries,Budget,59271.85
2024-08-01,Finance,Marketing Spend,Budget,63662.58
2024-08-01,Finance,Software & SaaS,Budget,43458.72
2024-08-01,Finance,Office Rent,Budget,55415.65
2024-08-01,Finance,Travel & Entertainment,Budget,88937.53
2024-08-01,Finance,Professional Services,Budget,62093.43
2024-08-01,Finance,Utilities,Budget,85022.62
2024-08-01,Finance,Depreciation,Budget,31168.07
2024-08-01,HR,Product Cost,Budget,36505.97
2024-08-01,HR,Freight In,Budget,106276.24
2024-08-01,HR,Packaging,Budget,55780.63
2024-08-01,HR,Salaries,Budget,48878.18
2024-08-01,HR,Marketing Spend,Budget,42808.84
2024-08-01,HR,Software & SaaS,Budget,52496.87
2024-08-01,HR,Office Rent,Budget,117835.26
2024-08-01,HR,Travel & Entertainment,Budget,53544.12
2024-08-01,HR,Professional Services,Budget,70378.72
2024-08-01,HR,Utilities,Budget,92083.08
2024-08-01,HR,Depreciation,Budget,115130.18
2024-08-01,IT,Product Cost,Budget,77768.13
2024-08-01,IT,Freight In,Budget,116904.97
2024-08-01,IT,Packaging,Budget,118347.79
2024-08-01,IT,Salaries,Budget,92930.27
2024-08-01,IT,Marketing Spend,Budget,97594.55
2024-08-01,IT,Software & SaaS,Budget,109998.53
2024-08-01,IT,Office Rent,Budget,67215.56
2024-08-01,IT,Travel & Entertainment,Budget,87800.4
2024-08-01,IT,Professional Services,Budget,19534.53
2024-08-01,IT,Utilities,Budget,40038.0
2024-08-01,IT,Depreciation,Budget,117251.86
2024-08-01,Customer Service,Product Cost,Budget,82135.13
2024-08-01,Customer Service,Freight In,Budget,69890.97
2024-08-01,Customer Service,Packaging,Budget,23343.56
2024-08-01,Customer Service,Salaries,Budget,30967.54
2024-08-01,Customer Service,Marketing Spend,Budget,74417.87
2024-08-01,Customer Service,Software & SaaS,Budget,80994.15
2024-08-01,Customer Service,Office Rent,Budget,32384.02
2024-08-01,Customer Service,Travel & Entertainment,Budget,76271.46
2024-08-01,Customer Service,Professional Services,Budget,79480.16
2024-08-01,Customer Service,Utilities,Budget,98775.83
2024-08-01,Customer Service,Depreciation,Budget,84079.34
2024-09-01,Sales,Product Sales,Budget,149068.91
2024-09-01,Sales,Service Revenue,Budget,69545.54
2024-09-01,Sales,Shipping Revenue,Budget,124839.63
2024-09-01,Sales,Product Cost,Budget,10649.43
2024-09-01,Sales,Freight In,Budget,73793.42
2024-09-01,Sales,Packaging,Budget,33787.4
2024-09-01,Sales,Salaries,Budget,36660.25
2024-09-01,Sales,Marketing Spend,Budget,80087.57
2024-09-01,Sales,Software & SaaS,Budget,84677.82
2024-09-01,Sales,Office Rent,Budget,10535.78
2024-09-01,Sales,Travel & Entertainment,Budget,18750.44
2024-09-01,Sales,Professional Services,Budget,30195.01
2024-09-01,Sales,Utilities,Budget,75428.47
2024-09-01,Sales,Depreciation,Budget,30602.75
2024-09-01,Marketing,Product Cost,Budget,30122.57
2024-09-01,Marketing,Freight In,Budget,11998.46
2024-09-01,Marketing,Packaging,Budget,36937.34
2024-09-01,Marketing,Salaries,Budget,60214.94
2024-09-01,Marketing,Marketing Spend,Budget,53873.83
2024-09-01,Marketing,Software & SaaS,Budget,85818.38
2024-09-01,Marketing,Office Rent,Budget,10627.35
2024-09-01,Marketing,Travel & Entertainment,Budget,74001.75
2024-09-01,Marketing,Professional Services,Budget,92354.85
2024-09-01,Marketing,Utilities,Budget,51383.99
2024-09-01,Marketing,Depreciation,Budget,115543.31
2024-09-01,Operations,Product Cost,Budget,93353.65
2024-09-01,Operations,Freight In,Budget,103492.96
2024-09-01,Operations,Packaging,Budget,38289.65
2024-09-01,Operations,Salaries,Budget,105025.53
2024-09-01,Operations,Marketing Spend,Budget,62905.55
2024-09-01,Operations,Software & SaaS,Budget,18000.36
2024-09-01,Operations,Office Rent,Budget,64209.43
2024-09-01,Operations,Travel & Entertainment,Budget,22679.58
2024-09-01,Operations,Professional Services,Budget,78899.17
2024-09-01,Operations,Utilities,Budget,85894.54
2024-09-01,Operations,Depreciation,Budget,24671.18
2024-09-01,Finance,Product Cost,Budget,116409.86
2024-09-01,Finance,Freight In,Budget,102814.27
2024-09-01,Finance,Packaging,Budget,78556.9
2024-09-01,Finance,Salaries,Budget,90605.36
2024-09-01,Finance,Marketing Spend,Budget,104715.23
2024-09-01,Finance,Software & SaaS,Budget,89979.93
2024-09-01,Finance,Office Rent,Budget,88473.6
2024-09-01,Finance,Travel & Entertainment,Budget,29659.33
2024-09-01,Finance,Professional Services,Budget,22458.15
2024-09-01,Finance,Utilities,Budget,11388.07
2024-09-01,Finance,Depreciation,Budget,76033.38
2024-09-01,HR,Product Cost,Budget,29574.33
2024-09-01,HR,Freight In,Budget,70102.29
2024-09-01,HR,Packaging,Budget,90963.02
2024-09-01,HR,Salaries,Budget,88253.87
2024-09-01,HR,Marketing Spend,Budget,49704.06
2024-09-01,HR,Software & SaaS,Budget,14722.42
2024-09-01,HR,Office Rent,Budget,34226.68
2024-09-01,HR,Travel & Entertainment,Budget,61405.47
2024-09-01,HR,Professional Services,Budget,41914.67
2024-09-01,HR,Utilities,Budget,109589.23
2024-09-01,HR,Depreciation,Budget,107959.11
2024-09-01,IT,Product Cost,Budget,12922.95
2024-09-01,IT,Freight In,Budget,19178.53
2024-09-01,IT,Packaging,Budget,22189.84
2024-09-01,IT,Salaries,Budget,118593.77
2024-09-01,IT,Marketing Spend,Budget,101227.01
2024-09-01,IT,Software & SaaS,Budget,91054.04
2024-09-01,IT,Office Rent,Budget,10776.53
2024-09-01,IT,Travel & Entertainment,Budget,46640.2
2024-09-01,IT,Professional Services,Budget,106214.02
2024-09-01,IT,Utilities,Budget,57554.13
2024-09-01,IT,Depreciation,Budget,11731.45
2024-09-01,Customer Service,Product Cost,Budget,77627.09
2024-09-01,Customer Service,Freight In,Budget,63166.02
2024-09-01,Customer Service,Packaging,Budget,113710.27
2024-09-01,Customer Service,Salaries,Budget,104284.3
2024-09-01,Customer Service,Marketing Spend,Budget,84107.99
2024-09-01,Customer Service,Software & SaaS,Budget,31712.5
2024-09-01,Customer Service,Office Rent,Budget,40911.31
2024-09-01,Customer Service,Travel & Entertainment,Budget,83121.77
2024-09-01,Customer Service,Professional Services,Budget,45458.71
2024-09-01,Customer Service,Utilities,Budget,68037.95
2024-09-01,Customer Service,Depreciation,Budget,28019.83
2024-10-01,Sales,Product Sales,Budget,156820.45
2024-10-01,Sales,Service Revenue,Budget,49751.33
2024-10-01,Sales,Shipping Revenue,Budget,52490.85
2024-10-01,Sales,Product Cost,Budget,64135.12
2024-10-01,Sales,Freight In,Budget,71504.58
2024-10-01,Sales,Packaging,Budget,119580.75
2024-10-01,Sales,Salaries,Budget,53197.37
2024-10-01,Sales,Marketing Spend,Budget,101385.56
2024-10-01,Sales,Software & SaaS,Budget,66093.06
2024-10-01,Sales,Office Rent,Budget,88967.48
2024-10-01,Sales,Travel & Entertainment,Budget,64730.57
2024-10-01,Sales,Professional Services,Budget,28369.77
2024-10-01,Sales,Utilities,Budget,118009.1
2024-10-01,Sales,Depreciation,Budget,89759.27
2024-10-01,Marketing,Product Cost,Budget,72117.86
2024-10-01,Marketing,Freight In,Budget,85856.53
2024-10-01,Marketing,Packaging,Budget,24347.97
2024-10-01,Marketing,Salaries,Budget,19899.0
2024-10-01,Marketing,Marketing Spend,Budget,100905.87
2024-10-01,Marketing,Software & SaaS,Budget,56989.54
2024-10-01,Marketing,Office Rent,Budget,52168.69
2024-10-01,Marketing,Travel & Entertainment,Budget,107437.44
2024-10-01,Marketing,Professional Services,Budget,50026.44
2024-10-01,Marketing,Utilities,Budget,14560.32
2024-10-01,Marketing,Depreciation,Budget,17275.76
2024-10-01,Operations,Product Cost,Budget,88458.29
2024-10-01,Operations,Freight In,Budget,114606.0
2024-10-01,Operations,Packaging,Budget,89091.67
2024-10-01,Operations,Salaries,Budget,83512.27
2024-10-01,Operations,Marketing Spend,Budget,48680.81
2024-10-01,Operations,Software & SaaS,Budget,58392.66
2024-10-01,Operations,Office Rent,Budget,66123.66
2024-10-01,Operations,Travel & Entertainment,Budget,31476.69
2024-10-01,Operations,Professional Services,Budget,27988.04
2024-10-01,Operations,Utilities,Budget,97248.4
2024-10-01,Operations,Depreciation,Budget,59261.41
2024-10-01,Finance,Product Cost,Budget,12776.38
2024-10-01,Finance,Freight In,Budget,69732.72
2024-10-01,Finance,Packaging,Budget,37109.79
2024-10-01,Finance,Salaries,Budget,67333.72
2024-10-01,Finance,Marketing Spend,Budget,110530.54
2024-10-01,Finance,Software & SaaS,Budget,92837.0
2024-10-01,Finance,Office Rent,Budget,100304.07
2024-10-01,Finance,Travel & Entertainment,Budget,54756.18
2024-10-01,Finance,Professional Services,Budget,54232.88
2024-10-01,Finance,Utilities,Budget,109233.11
2024-10-01,Finance,Depreciation,Budget,47216.08
2024-10-01,HR,Product Cost,Budget,53901.65
2024-10-01,HR,Freight In,Budget,63233.32
2024-10-01,HR,Packaging,Budget,96916.28
2024-10-01,HR,Salaries,Budget,43706.6
2024-10-01,HR,Marketing Spend,Budget,108944.63
2024-10-01,HR,Software & SaaS,Budget,61337.14
2024-10-01,HR,Office Rent,Budget,24183.0
2024-10-01,HR,Travel & Entertainment,Budget,32619.93
2024-10-01,HR,Professional Services,Budget,87436.55
2024-10-01,HR,Utilities,Budget,35300.33
2024-10-01,HR,Depreciation,Budget,106137.32
2024-10-01,IT,Product Cost,Budget,82283.04
2024-10-01,IT,Freight In,Budget,30855.62
2024-10-01,IT,Packaging,Budget,77899.55
2024-10-01,IT,Salaries,Budget,74686.17
2024-10-01,IT,Marketing Spend,Budget,68532.69
2024-10-01,IT,Software & SaaS,Budget,71119.17
2024-10-01,IT,Office Rent,Budget,49683.7
2024-10-01,IT,Travel & Entertainment,Budget,29211.68
2024-10-01,IT,Professional Services,Budget,28853.7
2024-10-01,IT,Utilities,Budget,114457.09
2024-10-01,IT,Depreciation,Budget,89722.87
2024-10-01,Customer Service,Product Cost,Budget,108092.41
2024-10-01,Customer Service,Freight In,Budget,27975.0
2024-10-01,Customer Service,Packaging,Budget,13301.41
2024-10-01,Customer Service,Salaries,Budget,36694.63
2024-10-01,Customer Service,Marketing Spend,Budget,83257.6
2024-10-01,Customer Service,Software & SaaS,Budget,76706.94
2024-10-01,Customer Service,Office Rent,Budget,94236.98
2024-10-01,Customer Service,Travel & Entertainment,Budget,41459.74
2024-10-01,Customer Service,Professional Services,Budget,60040.38
2024-10-01,Customer Service,Utilities,Budget,35577.05
2024-10-01,Customer Service,Depreciation,Budget,53218.85
2024-11-01,Sales,Product Sales,Budget,35824.27
2024-11-01,Sales,Service Revenue,Budget,27193.69
2024-11-01,Sales,Shipping Revenue,Budget,81931.16
2024-11-01,Sales,Product Cost,Budget,28262.38
2024-11-01,Sales,Freight In,Budget,62065.33
2024-11-01,Sales,Packaging,Budget,117868.7
2024-11-01,Sales,Salaries,Budget,35814.17
2024-11-01,Sales,Marketing Spend,Budget,10327.03
2024-11-01,Sales,Software & SaaS,Budget,27384.13
2024-11-01,Sales,Office Rent,Budget,55211.25
2024-11-01,Sales,Travel & Entertainment,Budget,39718.67
2024-11-01,Sales,Professional Services,Budget,38798.35
2024-11-01,Sales,Utilities,Budget,20105.28
2024-11-01,Sales,Depreciation,Budget,31586.97
2024-11-01,Marketing,Product Cost,Budget,118344.41
2024-11-01,Marketing,Freight In,Budget,106103.33
2024-11-01,Marketing,Packaging,Budget,28846.0
2024-11-01,Marketing,Salaries,Budget,71226.52
2024-11-01,Marketing,Marketing Spend,Budget,33886.42
2024-11-01,Marketing,Software & SaaS,Budget,13537.0
2024-11-01,Marketing,Office Rent,Budget,50018.69
2024-11-01,Marketing,Travel & Entertainment,Budget,22891.27
2024-11-01,Marketing,Professional Services,Budget,81764.58
2024-11-01,Marketing,Utilities,Budget,39798.46
2024-11-01,Marketing,Depreciation,Budget,26202.8
2024-11-01,Operations,Product Cost,Budget,61390.75
2024-11-01,Operations,Freight In,Budget,73345.0
2024-11-01,Operations,Packaging,Budget,72439.2
2024-11-01,Operations,Salaries,Budget,41770.08
2024-11-01,Operations,Marketing Spend,Budget,18915.86
2024-11-01,Operations,Software & SaaS,Budget,89045.21
2024-11-01,Operations,Office Rent,Budget,78800.59
2024-11-01,Operations,Travel & Entertainment,Budget,36140.07
2024-11-01,Operations,Professional Services,Budget,50379.62
2024-11-01,Operations,Utilities,Budget,22236.78
2024-11-01,Operations,Depreciation,Budget,54865.75
2024-11-01,Finance,Product Cost,Budget,80584.95
2024-11-01,Finance,Freight In,Budget,37684.29
2024-11-01,Finance,Packaging,Budget,29583.68
2024-11-01,Finance,Salaries,Budget,65121.9
2024-11-01,Finance,Marketing Spend,Budget,37850.47
2024-11-01,Finance,Software & SaaS,Budget,45552.95
2024-11-01,Finance,Office Rent,Budget,78394.8
2024-11-01,Finance,Travel & Entertainment,Budget,64542.67
2024-11-01,Finance,Professional Services,Budget,72691.14
2024-11-01,Finance,Utilities,Budget,36385.2
2024-11-01,Finance,Depreciation,Budget,61118.95
2024-11-01,HR,Product Cost,Budget,38719.96
2024-11-01,HR,Freight In,Budget,81600.57
2024-11-01,HR,Packaging,Budget,34226.54
2024-11-01,HR,Salaries,Budget,107178.76
2024-11-01,HR,Marketing Spend,Budget,85610.06
2024-11-01,HR,Software & SaaS,Budget,47356.48
2024-11-01,HR,Office Rent,Budget,107751.58
2024-11-01,HR,Travel & Entertainment,Budget,45671.0
2024-11-01,HR,Professional Services,Budget,18384.16
2024-11-01,HR,Utilities,Budget,20096.91
2024-11-01,HR,Depreciation,Budget,117766.15
2024-11-01,IT,Product Cost,Budget,36247.32
2024-11-01,IT,Freight In,Budget,80394.75
2024-11-01,IT,Packaging,Budget,52232.05
2024-11-01,IT,Salaries,Budget,32614.69
2024-11-01,IT,Marketing Spend,Budget,99976.71
2024-11-01,IT,Software & SaaS,Budget,39551.62
2024-11-01,IT,Office Rent,Budget,56835.11
2024-11-01,IT,Travel & Entertainment,Budget,74937.18
2024-11-01,IT,Professional Services,Budget,12913.34
2024-11-01,IT,Utilities,Budget,75442.62
2024-11-01,IT,Depreciation,Budget,92494.67
2024-11-01,Customer Service,Product Cost,Budget,76784.95
2024-11-01,Customer Service,Freight In,Budget,26173.87
2024-11-01,Customer Service,Packaging,Budget,17024.77
2024-11-01,Customer Service,Salaries,Budget,75749.34
2024-11-01,Customer Service,Marketing Spend,Budget,14067.15
2024-11-01,Customer Service,Software & SaaS,Budget,56721.47
2024-11-01,Customer Service,Office Rent,Budget,39288.61
2024-11-01,Customer Service,Travel & Entertainment,Budget,73943.91
2024-11-01,Customer Service,Professional Services,Budget,109043.11
2024-11-01,Customer Service,Utilities,Budget,25267.25
2024-11-01,Customer Service,Depreciation,Budget,18953.63
2024-12-01,Sales,Product Sales,Budget,169431.07
2024-12-01,Sales,Service Revenue,Budget,47096.01
2024-12-01,Sales,Shipping Revenue,Budget,43339.08
2024-12-01,Sales,Product Cost,Budget,78308.24
2024-12-01,Sales,Freight In,Budget,119453.34
2024-12-01,Sales,Packaging,Budget,115811.65
2024-12-01,Sales,Salaries,Budget,22410.21
2024-12-01,Sales,Marketing Spend,Budget,70960.26
2024-12-01,Sales,Software & SaaS,Budget,39070.08
2024-12-01,Sales,Office Rent,Budget,70279.55
2024-12-01,Sales,Travel & Entertainment,Budget,14035.49
2024-12-01,Sales,Professional Services,Budget,53453.25
2024-12-01,Sales,Utilities,Budget,76496.2
2024-12-01,Sales,Depreciation,Budget,116138.78
2024-12-01,Marketing,Product Cost,Budget,38739.54
2024-12-01,Marketing,Freight In,Budget,16781.96
2024-12-01,Marketing,Packaging,Budget,19325.5
2024-12-01,Marketing,Salaries,Budget,25005.64
2024-12-01,Marketing,Marketing Spend,Budget,80580.24
2024-12-01,Marketing,Software & SaaS,Budget,63717.14
2024-12-01,Marketing,Office Rent,Budget,102833.48
2024-12-01,Marketing,Travel & Entertainment,Budget,17450.27
2024-12-01,Marketing,Professional Services,Budget,73669.68
2024-12-01,Marketing,Utilities,Budget,87509.38
2024-12-01,Marketing,Depreciation,Budget,91385.44
2024-12-01,Operations,Product Cost,Budget,75958.46
2024-12-01,Operations,Freight In,Budget,45603.54
2024-12-01,Operations,Packaging,Budget,58049.85
2024-12-01,Operations,Salaries,Budget,108743.65
2024-12-01,Operations,Marketing Spend,Budget,76968.48
2024-12-01,Operations,Software & SaaS,Budget,35258.43
2024-12-01,Operations,Office Rent,Budget,64880.37
2024-12-01,Operations,Travel & Entertainment,Budget,82608.52
2024-12-01,Operations,Professional Services,Budget,68810.64
2024-12-01,Operations,Utilities,Budget,52894.8
2024-12-01,Operations,Depreciation,Budget,61595.11
2024-12-01,Finance,Product Cost,Budget,20967.55
2024-12-01,Finance,Freight In,Budget,34026.0
2024-12-01,Finance,Packaging,Budget,83991.8
2024-12-01,Finance,Salaries,Budget,10488.61
2024-12-01,Finance,Marketing Spend,Budget,103167.29
2024-12-01,Finance,Software & SaaS,Budget,117276.48
