shipment_id,order_id,carrier,ship_date,total_weight_lbs,billed_shipping_cost,is_bundled_shipment,tracking_number,zone,delivery_days
SHIP-001114,ORD-001152,DHL,2023-10-22,461.02,262.66,0,3P2KR4WG7S7D,8,2
SHIP-001115,ORD-001153,FedEx,2023-10-22,128.45,66.3,0,RXEIBB65PRL1,5,2
SHIP-001116,ORD-001154,USPS,2023-10-22,184.38,60.51,0,WSWA2BA3IC4W,2,5
SHIP-001117,ORD-001155,USPS,2023-10-22,118.62,40.79,0,VJAD3I2XFMW5,2,10
SHIP-001118,ORD-001156,USPS,2023-10-22,143.2,48.16,1,17JIQPKNS75L,2,6
SHIP-001119,ORD-001158,DHL,2023-10-23,149.44,91.29,0,W0H67WPRB98D,8,2
SHIP-001120,ORD-001159,FedEx,2023-10-23,11.6,13.72,0,ZVASI754NPUT,7,9
SHIP-001121,ORD-001160,FedEx,2023-10-24,33.96,23.78,0,EOYUN445095Y,7,7
SHIP-001122,ORD-001161,FedEx,2023-10-24,123.4,64.03,0,7270NVP8V6RR,1,1
SHIP-001123,ORD-001162,USPS,2023-10-24,134.29,45.49,0,L0OEXIR4IIQK,2,3
SHIP-001124,ORD-001163,USPS,2023-10-25,308.47,97.74,0,UOMBI36N4A0M,2,8
SHIP-001125,ORD-001164,DHL,2023-10-25,246.82,144.85,0,7EIAL2YV2S59,3,10
SHIP-001126,ORD-001165,Amazon Logistics,2023-10-25,156.37,43.59,0,M15RWHSTRYP0,2,10
SHIP-001127,ORD-001166,UPS,2023-10-25,105.7,50.08,0,AEYXMK1KC3L4,1,9
SHIP-001128,ORD-001167,FedEx,2023-10-25,55.3,33.39,0,K0REP1KTLVIH,6,1
SHIP-001129,ORD-001168,FedEx,2023-10-25,100.24,53.61,0,JPFZYOQJSNUR,2,4
SHIP-001130,ORD-001169,Amazon Logistics,2023-10-25,136.78,38.69,1,D5OQC5CQQA2Z,3,1
SHIP-001131,ORD-001170,DHL,2023-10-26,68.6,46.83,0,CSV79FCDTXBB,5,7
SHIP-001132,ORD-001171,UPS,2023-10-26,48.92,27.37,1,7DID96JDO7NL,3,4
SHIP-001133,ORD-001172,USPS,2023-10-26,73.5,27.25,0,7MVO9KWMOGYN,4,9
SHIP-001134,ORD-001173,Amazon Logistics,2023-10-26,58.31,19.08,0,LOAQKHG24A9D,6,4
SHIP-001135,ORD-001174,FedEx,2023-10-26,230.5,112.23,0,Q3XW4WYRW3HC,6,3
SHIP-001136,ORD-001175,DHL,2023-10-27,296.9,172.39,0,4TP1C3H7UYHM,2,9
SHIP-001137,ORD-001176,USPS,2023-10-27,197.52,64.46,0,8NHFZWOD6FQB,5,10
SHIP-001138,ORD-001177,UPS,2023-10-27,41.58,24.43,0,DG1919IS1Z0U,3,1
SHIP-001139,ORD-001178,USPS,2023-10-28,209.52,68.06,0,7DNHU0FI8OL9,3,9
SHIP-001140,ORD-001179,DHL,2023-10-28,27.06,23.98,0,R2EY6GKUDS01,1,1
SHIP-001141,ORD-001180,USPS,2023-10-29,41.31,17.59,0,51EH7XGNOURO,7,1
SHIP-001142,ORD-001181,USPS,2023-10-29,55.44,21.83,0,3DF85I8ZUIHH,6,4
SHIP-001143,ORD-001182,USPS,2023-10-30,190.34,62.3,0,G14ZZ9ZW1Z9Y,5,2
SHIP-001144,ORD-001183,DHL,2023-10-30,176.81,106.35,0,QR1PFXTCXKNF,2,7
SHIP-001145,ORD-001184,FedEx,2023-10-31,249.0,120.55,0,ERHPXXZ9XX5F,3,4
SHIP-001146,ORD-001185,UPS,2023-11-01,215.2,93.88,0,8J4H9UHSCMDM,3,9
SHIP-001147,ORD-001186,UPS,2023-11-01,96.48,46.39,0,7TRVJQZPLJCM,5,1
SHIP-001148,ORD-001187,Amazon Logistics,2023-11-01,49.0,16.75,0,L1HUWJ4X1JNU,6,6
SHIP-001149,ORD-001188,UPS,2023-11-01,129.65,59.66,0,1XVR7JETELQ6,7,3
SHIP-001150,ORD-001189,FedEx,2023-11-01,251.43,121.64,0,ZDPGAH3PEWK7,3,5
SHIP-001151,ORD-001190,USPS,2023-11-01,146.4,49.12,0,VEEGS19ILPEB,1,9
SHIP-001152,ORD-001191,USPS,2023-11-01,178.3,58.69,0,0X4VSG9UEGEX,5,3
SHIP-001153,ORD-001192,UPS,2023-11-02,165.56,74.02,0,MJUH0R2E4UGD,1,3
SHIP-001154,ORD-001193,UPS,2023-11-02,218.31,95.12,0,V7ENQ9USSLW3,5,4
SHIP-001155,ORD-001194,FedEx,2023-11-02,300.78,143.85,0,2I4KT4QXARTR,6,1
SHIP-001156,ORD-001195,USPS,2023-11-02,120.16,41.25,0,TFNS6UV3FYTE,6,2
SHIP-001157,ORD-001196,DHL,2023-11-02,84.82,55.75,0,F4ONB8VZ8KKD,8,2
SHIP-001158,ORD-001198,UPS,2023-11-02,185.99,82.2,0,UCO3SRQZW211,3,6
SHIP-001159,ORD-001199,USPS,2023-11-02,141.31,47.59,0,PKYJIEUYP7PR,6,5
SHIP-001160,ORD-001200,FedEx,2023-11-03,272.97,131.34,0,9430U1MW51LR,5,8
SHIP-001161,ORD-001201,UPS,2023-11-03,130.24,59.9,0,XBQD30Z7IGOI,6,10
SHIP-001162,ORD-001202,FedEx,2023-11-03,234.52,114.03,1,WQHAMWNTZT9P,2,5
SHIP-001163,ORD-001203,USPS,2023-11-03,49.75,20.12,0,TCDMF6E4Z1WM,5,10
SHIP-001164,ORD-001204,Amazon Logistics,2023-11-03,364.54,95.64,0,EFZLUEHOOKEI,4,8
SHIP-001165,ORD-001205,DHL,2023-11-03,286.54,166.7,0,A1ADT63AOTG4,4,3
SHIP-001166,ORD-001206,Amazon Logistics,2023-11-03,272.2,72.55,0,18U0CSWSXRXL,6,2
SHIP-001167,ORD-001207,UPS,2023-11-04,316.12,134.25,0,VM5OU266JVJ8,4,1
SHIP-001168,ORD-001208,Amazon Logistics,2023-11-04,46.4,16.1,0,KJSVC8OLWDTH,4,2
SHIP-001169,ORD-001209,Amazon Logistics,2023-11-04,199.88,54.47,0,V1ONA6ZZQAUU,1,7
SHIP-001170,ORD-001210,FedEx,2023-11-04,257.55,124.4,0,SCQCDWNA2LF4,7,6
SHIP-001171,ORD-001211,USPS,2023-11-04,285.94,90.98,0,RUMMTVDN4P0L,4,5
SHIP-001172,ORD-001213,UPS,2023-11-04,77.42,38.77,0,8DF9SSEQ7WUN,4,3
SHIP-001173,ORD-001214,FedEx,2023-11-04,295.32,141.39,1,VB3AWSQPIZL7,2,2
SHIP-001174,ORD-001215,FedEx,2023-11-04,264.54,127.54,0,ZWE0QDNDB94L,5,7
SHIP-001175,ORD-001216,Amazon Logistics,2023-11-04,42.62,15.15,0,22AJXF9V5LDM,5,6
SHIP-001176,ORD-001217,DHL,2023-11-04,38.01,30.01,0,2PX2DOJ4W8C3,5,1
SHIP-001177,ORD-001218,DHL,2023-11-05,81.28,53.8,0,VAKXLUG0N3PI,8,4
SHIP-001178,ORD-001219,FedEx,2023-11-05,245.43,118.94,0,92YQO0RZ4XG8,4,2
SHIP-001179,ORD-001220,DHL,2023-11-05,39.96,31.08,0,1RVA7MUDENCR,4,7
SHIP-001180,ORD-001221,UPS,2023-11-05,12.12,12.65,0,B2PS5U9Q1PG4,4,6
SHIP-001181,ORD-001222,Amazon Logistics,2023-11-05,83.43,25.36,0,PD98GOMC6E8D,6,5
SHIP-001182,ORD-001223,UPS,2023-11-05,253.97,109.39,0,375C98THX4X6,1,3
SHIP-001183,ORD-001224,UPS,2023-11-05,13.66,13.26,0,7IJ90QL2D792,4,4
SHIP-001184,ORD-001225,Amazon Logistics,2023-11-05,76.71,23.68,1,COZH4G405MY1,5,9
SHIP-001185,ORD-001226,FedEx,2023-11-05,43.26,27.97,0,4IKFM35VJ8QC,7,4
SHIP-001186,ORD-001227,UPS,2023-11-05,27.06,18.62,0,HB9FP9ZSQDF9,6,6
SHIP-001187,ORD-001228,Amazon Logistics,2023-11-05,95.69,28.42,0,83DE2NGTG5HA,2,8
SHIP-001188,ORD-001229,DHL,2023-11-05,267.37,156.15,0,C6JZMNRPNUZF,4,7
SHIP-001189,ORD-001230,Amazon Logistics,2023-11-05,69.4,21.85,0,DR0BKN8YE9PN,3,4
SHIP-001190,ORD-001231,FedEx,2023-11-05,62.82,36.77,0,BEKGI8D9L9XG,6,2
SHIP-001191,ORD-001232,USPS,2023-11-06,81.66,29.7,0,WQ07CL8WP449,4,1
SHIP-001192,ORD-001233,DHL,2023-11-06,124.62,77.64,0,QWEWZ20D745I,1,2
SHIP-001193,ORD-001234,FedEx,2023-11-06,162.96,81.83,1,5BYJB3G7LMNP,7,6
SHIP-001194,ORD-001235,Amazon Logistics,2023-11-06,153.09,42.77,1,H4MQWE12IUGV,3,6
SHIP-001195,ORD-001236,DHL,2023-11-06,170.49,102.87,0,GJT5A1O3ZMRO,5,4
SHIP-001196,ORD-001238,USPS,2023-11-06,220.5,71.35,0,88TDP1FXKYJJ,2,2
SHIP-001197,ORD-001239,FedEx,2023-11-06,27.22,20.75,0,0J3T8UFHZYW2,5,8
SHIP-001198,ORD-001240,DHL,2023-11-06,268.9,157.0,0,YKKMX220KLZG,6,8
SHIP-001199,ORD-001241,Amazon Logistics,2023-11-07,218.21,59.05,1,0DEZRH2DITP2,7,2
SHIP-001200,ORD-001242,USPS,2023-11-07,14.7,9.61,0,E0MJ0876024P,1,7
SHIP-001201,ORD-001243,UPS,2023-11-07,63.51,33.2,0,P4H78QA4WHOO,1,8
SHIP-001202,ORD-001244,FedEx,2023-11-07,13.88,14.75,0,8HEV12UG7SY3,4,6
SHIP-001203,ORD-001245,Amazon Logistics,2023-11-07,116.85,33.71,1,IST7MNOEDDOQ,6,7
SHIP-001204,ORD-001246,USPS,2023-11-07,142.42,47.93,0,WFQ717Y5GISE,5,5
SHIP-001205,ORD-001247,USPS,2023-11-07,348.06,109.62,0,O3MZ4VQHBKNH,5,6
SHIP-001206,ORD-001248,DHL,2023-11-07,45.66,34.21,0,MAEFCWYS8KDC,1,6
SHIP-001207,ORD-001249,UPS,2023-11-08,82.05,40.62,0,ITSZAUF7FBZ7,2,8
SHIP-001208,ORD-001250,DHL,2023-11-08,212.18,125.8,0,6VB23OTZFFZQ,1,1
SHIP-001209,ORD-001251,DHL,2023-11-08,120.23,75.23,0,V9RHYKXGXVV0,3,2
SHIP-001210,ORD-001252,FedEx,2023-11-08,263.07,126.88,0,LGEMJ9PJPICR,6,7
SHIP-001211,ORD-001253,FedEx,2023-11-08,121.44,63.15,0,AWJGEWJ281RA,6,6
SHIP-001212,ORD-001254,UPS,2023-11-08,153.13,69.05,0,ID37062TL3LF,5,6
SHIP-001213,ORD-001255,Amazon Logistics,2023-11-08,142.77,40.19,1,830BF9S2U8U2,7,7
SHIP-001214,ORD-001256,UPS,2023-11-08,110.4,51.96,0,TDOY760TKLHL,4,7
SHIP-001215,ORD-001257,FedEx,2023-11-09,24.5,19.52,1,J8D37IQQF6Z6,1,6
SHIP-001216,ORD-001258,FedEx,2023-11-09,27.78,21.0,1,XK25PWI6RU4B,5,9
SHIP-001217,ORD-001259,Amazon Logistics,2023-11-09,194.34,53.08,0,DMV05G3UQKBD,5,8
SHIP-001218,ORD-001260,UPS,2023-11-09,50.08,27.83,0,JY46SRUM2L7V,3,3
SHIP-001219,ORD-001261,UPS,2023-11-09,27.32,18.73,0,7HWUWOSYLROI,1,10
SHIP-001220,ORD-001262,Amazon Logistics,2023-11-09,239.76,64.44,0,7L1VK6X3G8SE,7,8
SHIP-001221,ORD-001263,FedEx,2023-11-09,1.56,9.2,0,QDM2KON8U3HP,7,5
SHIP-001222,ORD-001264,DHL,2023-11-09,306.81,177.85,0,C9E82N39ECRP,8,5
SHIP-001223,ORD-001265,UPS,2023-11-09,385.19,161.88,0,FOI0HLA4AX2U,4,2
SHIP-001224,ORD-001266,Amazon Logistics,2023-11-09,442.16,115.04,0,U1JBDE3X3QZD,6,8
SHIP-001225,ORD-001267,Amazon Logistics,2023-11-09,150.22,42.05,0,DV35GSGCJ2TJ,8,1
SHIP-001226,ORD-001268,Amazon Logistics,2023-11-10,102.9,30.22,0,ARVQXNJGYFJY,8,1
SHIP-001227,ORD-001269,DHL,2023-11-10,105.29,67.01,0,N5W3XOPW7A1G,8,3
SHIP-001228,ORD-001270,USPS,2023-11-10,129.26,43.98,1,1IE7X9SOYH91,5,6
SHIP-001229,ORD-001271,FedEx,2023-11-10,117.43,61.34,0,PM6TUXY8ZLZV,1,3
SHIP-001230,ORD-001272,DHL,2023-11-10,46.62,34.74,0,K7FSPEN8ZJ6D,5,8
SHIP-001231,ORD-001273,FedEx,2023-11-11,69.65,39.84,0,JQCIRVOW4P61,3,4
SHIP-001232,ORD-001274,UPS,2023-11-11,181.1,80.24,0,F8AYGRAW0TWP,6,4
SHIP-001233,ORD-001275,DHL,2023-11-11,69.85,47.52,1,FGGETOA2LTH8,3,3
SHIP-001234,ORD-001276,Amazon Logistics,2023-11-11,364.7,95.67,0,RIJJ654SU7YJ,5,9
SHIP-001235,ORD-001277,FedEx,2023-11-11,91.15,49.52,0,GYH8ES0P4OVU,2,1
SHIP-001236,ORD-001278,FedEx,2023-11-12,66.6,38.47,0,DSH76II7YZYG,5,6
SHIP-001237,ORD-001279,FedEx,2023-11-12,176.88,88.1,0,3JERZ5967W92,5,3
SHIP-001238,ORD-001280,UPS,2023-11-12,150.4,67.96,0,XW4HHJ4NBH94,4,3
SHIP-001239,ORD-001281,UPS,2023-11-12,101.36,48.34,0,159OAXTA8R80,7,8
SHIP-001240,ORD-001282,FedEx,2023-11-12,164.27,82.42,0,8MS6806L4ILI,4,8
SHIP-001241,ORD-001283,UPS,2023-11-12,67.25,34.7,0,VBI09V82CP0Y,8,7
SHIP-001242,ORD-001284,USPS,2023-11-12,283.08,90.12,0,8G75E06QWFT5,6,3
SHIP-001243,ORD-001285,Amazon Logistics,2023-11-12,417.59,108.9,0,X1LEQI9FC4Y7,2,2
SHIP-001244,ORD-001286,DHL,2023-11-12,159.68,96.92,0,WLOQKIE6QKKY,1,8
SHIP-001245,ORD-001287,UPS,2023-11-13,38.49,23.2,0,ZRR60SI399UE,1,1
SHIP-001246,ORD-001288,UPS,2023-11-13,74.93,37.77,0,IET2ELLY9HWB,4,9
SHIP-001247,ORD-001289,FedEx,2023-11-13,70.96,40.43,0,7GNH3I0D7U2B,5,9
SHIP-001248,ORD-001290,UPS,2023-11-13,43.26,25.1,0,W90DWRN4UIYX,3,8
SHIP-001249,ORD-001291,USPS,2023-11-13,43.26,18.18,0,WFS5ZUTHUWPB,7,8
SHIP-001250,ORD-001292,DHL,2023-11-13,133.48,82.51,0,661T4U61TRQN,7,5
SHIP-001251,ORD-001293,UPS,2023-11-14,15.3,13.92,0,JCTCDJF2GMQA,2,9
SHIP-001252,ORD-001294,Amazon Logistics,2023-11-14,38.31,14.08,0,SESGIEXR92R6,6,3
SHIP-001253,ORD-001295,FedEx,2023-11-14,115.11,60.3,1,M8R886FCEJK0,7,4
SHIP-001254,ORD-001296,FedEx,2023-11-14,95.59,51.52,0,PPNUEPDUZOMZ,5,7
SHIP-001255,ORD-001297,Amazon Logistics,2023-11-14,123.03,35.26,0,L6K1CNTJX82V,8,2
SHIP-001256,ORD-001298,DHL,2023-11-14,372.81,214.15,0,K92WU1RG1L1V,2,2
SHIP-001257,ORD-001300,DHL,2023-11-15,136.08,83.94,0,ARZT9E43FORJ,8,1
SHIP-001258,ORD-001302,Amazon Logistics,2023-11-16,39.62,14.41,0,GL0DHWFR5X5J,6,5
SHIP-001259,ORD-001303,USPS,2023-11-16,108.52,37.76,0,68P6Z4K230Q3,8,5
SHIP-001260,ORD-001304,Amazon Logistics,2023-11-16,97.3,28.82,1,7UQ10EA1ERVT,3,4
SHIP-001261,ORD-001305,UPS,2023-11-16,172.76,76.9,0,DULZ44HBR4RB,2,3
SHIP-001262,ORD-001306,DHL,2023-11-16,26.61,23.74,0,C876H282EPCG,7,3
SHIP-001263,ORD-001307,FedEx,2023-11-16,365.43,172.94,0,L4DHLE8SKIY2,3,9
SHIP-001264,ORD-001308,FedEx,2023-11-16,283.04,135.87,0,0DG5EBIB9TSX,3,5
SHIP-001265,ORD-001309,FedEx,2023-11-16,28.67,21.4,0,WXP2QHGDG0BV,8,6
SHIP-001266,ORD-001310,FedEx,2023-11-16,75.25,42.36,1,R5Y8JE0DVNU4,2,9
SHIP-001267,ORD-001311,DHL,2023-11-16,3.05,10.78,0,LWAZJWPISDUB,7,9
SHIP-001268,ORD-001312,Amazon Logistics,2023-11-16,127.42,36.35,0,YW64YB5BQ5TZ,8,3
SHIP-001269,ORD-001313,FedEx,2023-11-17,135.3,69.38,1,8M2XLEGW63X5,3,8
SHIP-001270,ORD-001314,DHL,2023-11-17,168.16,101.59,0,JK237WIAUTL2,8,8
SHIP-001271,ORD-001315,DHL,2023-11-17,281.92,164.16,1,WPRGAP6OTOG1,5,1
SHIP-001272,ORD-001316,DHL,2023-11-17,190.25,113.74,0,U4BHZG8EOTHC,6,5
SHIP-001273,ORD-001317,USPS,2023-11-17,520.57,161.37,0,YGC7NLXLSUCX,3,3
SHIP-001274,ORD-001318,UPS,2023-11-17,133.1,61.04,0,4ZBE4IMCX159,7,4
SHIP-001275,ORD-001319,Amazon Logistics,2023-11-17,69.65,21.91,0,ITBTOBA84IYD,6,10
SHIP-001276,ORD-001320,FedEx,2023-11-17,186.96,92.63,0,PP55BYJO7C5Q,7,2
SHIP-001277,ORD-001321,FedEx,2023-11-17,9.26,12.67,0,PBTVR9SL5VX9,2,7
SHIP-001278,ORD-001322,Amazon Logistics,2023-11-17,91.4,27.35,0,SBOCU86TKKR2,2,8
SHIP-001279,ORD-001323,Amazon Logistics,2023-11-17,114.48,33.12,0,91KQ67QOSWMM,4,5
SHIP-001280,ORD-001324,UPS,2023-11-18,45.95,26.18,0,NO1Z74ZL9C3P,3,8
SHIP-001281,ORD-001325,USPS,2023-11-18,122.08,41.82,0,67M7NO5WTT3E,3,1
SHIP-001282,ORD-001326,DHL,2023-11-18,166.4,100.62,1,LO3P1JZOOYWU,4,3
SHIP-001283,ORD-001327,USPS,2023-11-18,77.21,28.36,0,MZTSH2IDUXMK,6,10
SHIP-001284,ORD-001328,FedEx,2023-11-18,24.9,19.7,0,S7W073PLJV61,1,10
SHIP-001285,ORD-001329,Amazon Logistics,2023-11-18,85.44,25.86,1,FTCBHGPODUSS,7,5
SHIP-001286,ORD-001330,UPS,2023-11-19,41.77,24.51,0,WZ6O98Z2MF01,3,6
SHIP-001287,ORD-001331,DHL,2023-11-19,96.67,62.27,1,DE5E8NQ99FR8,8,7
SHIP-001288,ORD-001332,USPS,2023-11-19,311.3,98.59,0,6NKV2HA3B15B,8,8
SHIP-001289,ORD-001333,USPS,2023-11-19,231.0,74.5,0,6LAH96JE0AT4,4,2
SHIP-001290,ORD-001334,FedEx,2023-11-19,169.74,84.88,0,8I44IVNDRCB1,4,8
SHIP-001291,ORD-001335,Amazon Logistics,2023-11-19,13.86,7.96,0,KNU0ZTUG8VQ5,4,3
SHIP-001292,ORD-001336,DHL,2023-11-19,75.6,50.68,0,OFSZ72O5NMXA,3,2
SHIP-001293,ORD-001337,Amazon Logistics,2023-11-20,97.47,28.87,0,YUC7VVEG6UIA,7,6
SHIP-001294,ORD-001338,FedEx,2023-11-20,24.02,19.31,0,0C2WKJYVDL1C,3,1
SHIP-001295,ORD-001339,DHL,2023-11-20,52.56,38.01,0,HTRWC4WAKEF7,1,1
SHIP-001296,ORD-001340,UPS,2023-11-20,43.09,25.04,0,TVMC6STLGYLP,7,3
SHIP-001297,ORD-001342,FedEx,2023-11-20,94.3,50.94,0,W8X3KDDM5RVF,4,7
SHIP-001298,ORD-001343,USPS,2023-11-20,202.12,65.84,0,4QANYXFI1891,4,9
SHIP-001299,ORD-001344,USPS,2023-11-20,116.85,40.26,0,U55C5WBQALHA,8,7
SHIP-001300,ORD-001345,UPS,2023-11-20,322.55,136.82,1,55NHF4LUF31F,3,6
SHIP-001301,ORD-001346,FedEx,2023-11-20,6.5,11.43,1,5HTQ6YE84C6O,7,8
SHIP-001302,ORD-001347,DHL,2023-11-20,271.4,158.37,0,2BT2906DLFHR,1,2
SHIP-001303,ORD-001348,USPS,2023-11-20,97.13,34.34,0,A1HB1VBU6IJX,7,1
SHIP-001304,ORD-001349,DHL,2023-11-21,105.12,66.92,1,TR8SYOLYFM4P,6,8
SHIP-001305,ORD-001350,UPS,2023-11-21,204.07,89.43,0,Y45LFGRAVFMZ,8,5
SHIP-001306,ORD-001351,FedEx,2023-11-21,394.66,186.1,0,EG4DNW6GSDJT,2,5
SHIP-001307,ORD-001352,UPS,2023-11-21,91.1,44.24,0,A6IL5QHGBVSZ,4,7
SHIP-001308,ORD-001353,DHL,2023-11-21,141.65,87.01,1,ICRXH0HKRQPC,7,6
SHIP-001309,ORD-001354,USPS,2023-11-21,249.29,79.99,0,MF5PM7WN8W9M,8,4
SHIP-001310,ORD-001355,UPS,2023-11-21,24.4,17.56,0,XZ17977YY5L5,4,7
SHIP-001311,ORD-001356,USPS,2023-11-21,62.31,23.89,0,OWQAODZ8M2B7,2,9
SHIP-001312,ORD-001357,UPS,2023-11-21,27.76,18.9,0,2VNDNSAR0PEQ,1,2
SHIP-001313,ORD-001358,FedEx,2023-11-21,293.99,140.8,0,5SXMOXJCBX92,7,10
SHIP-001314,ORD-001359,FedEx,2023-11-21,74.9,42.2,0,RVMI145201V5,8,2
SHIP-001315,ORD-001360,Amazon Logistics,2023-11-22,31.92,12.48,0,AEIRD7Z2E8N3,2,3
SHIP-001316,ORD-001361,Amazon Logistics,2023-11-22,39.06,14.27,0,B94SU3COJ295,8,3
SHIP-001317,ORD-001362,USPS,2023-11-22,42.52,17.96,0,CCX4O1CCY105,2,10
SHIP-001318,ORD-001363,Amazon Logistics,2023-11-22,177.93,48.98,0,T4MYKKWDD9FK,8,1
SHIP-001319,ORD-001364,Amazon Logistics,2023-11-22,48.51,16.63,0,URJDM4AMYQ4J,8,2
SHIP-001320,ORD-001365,USPS,2023-11-22,135.06,45.72,0,4NEVGTDD5671,5,9
SHIP-001321,ORD-001366,UPS,2023-11-22,242.9,104.96,0,2323PTJ5XSLK,3,3
SHIP-001322,ORD-001367,Amazon Logistics,2023-11-22,64.12,20.53,0,Z9YETB15EGV1,5,5
SHIP-001323,ORD-001368,FedEx,2023-11-22,234.37,113.97,0,M7ZVORXC448G,7,4
SHIP-001324,ORD-001369,USPS,2023-11-22,107.5,37.45,0,K4RAYJL599GI,4,6
SHIP-001325,ORD-001370,FedEx,2023-11-22,230.21,112.09,0,J4ELSS84X06F,6,4
SHIP-001326,ORD-001371,DHL,2023-11-22,46.31,34.57,0,G9QQXXAIJ5HR,1,6
SHIP-001327,ORD-001372,UPS,2023-11-22,305.4,129.96,0,RYRMF245Y96B,5,1
SHIP-001328,ORD-001373,Amazon Logistics,2023-11-22,84.05,25.51,0,H8E7BI3RHK74,6,1
SHIP-001329,ORD-001374,USPS,2023-11-22,86.98,31.29,0,EL0IHNUXG5S0,5,10
SHIP-001330,ORD-001375,FedEx,2023-11-22,185.86,92.14,1,UT54EHXL20IF,7,8
SHIP-001331,ORD-001376,Amazon Logistics,2023-11-22,232.98,62.75,0,RLL5TDXSOOPI,5,3
SHIP-001332,ORD-001378,DHL,2023-11-22,102.06,65.23,0,3VDJESK2Q1YJ,2,2
SHIP-001333,ORD-001379,FedEx,2023-11-23,236.37,114.87,0,7JB5NJRM97PY,5,10
SHIP-001334,ORD-001380,FedEx,2023-11-23,105.12,55.8,0,Q2MHI7O3HKVP,6,2
SHIP-001335,ORD-001381,DHL,2023-11-23,74.04,49.82,0,TF8HB3KOMPO0,6,7
SHIP-001336,ORD-001382,Amazon Logistics,2023-11-23,163.51,45.38,1,J6YI7JLRUN01,3,6
SHIP-001337,ORD-001383,DHL,2023-11-23,189.56,113.36,0,4DKV781XXWSI,2,7
SHIP-001338,ORD-001384,UPS,2023-11-23,175.2,77.88,0,SQJ32Q947HAC,2,2
SHIP-001339,ORD-001385,DHL,2023-11-24,33.29,27.41,0,J4X9OV7YS1YZ,6,4
SHIP-001340,ORD-001386,DHL,2023-11-24,131.92,81.66,0,UQ8A1CC31UZZ,6,2
SHIP-001341,ORD-001387,Amazon Logistics,2023-11-24,136.91,38.73,0,6KOLFPBM94SL,4,8
SHIP-001342,ORD-001388,FedEx,2023-11-24,254.54,123.04,1,E0MYIDUEBXUG,7,1
SHIP-001343,ORD-001389,FedEx,2023-11-24,123.64,64.14,0,E5FWJXU2X6O5,2,6
SHIP-001344,ORD-001390,UPS,2023-11-24,284.03,121.41,1,CTP4JYEU3QAH,5,1
SHIP-001345,ORD-001391,DHL,2023-11-24,389.56,223.36,0,NFXF4US3SR8X,7,5
SHIP-001346,ORD-001392,DHL,2023-11-24,52.0,37.7,0,8YK9CIUBVX1B,7,3
SHIP-001347,ORD-001393,USPS,2023-11-24,117.6,40.48,0,IFJ8HDI8S5RZ,8,2
SHIP-001348,ORD-001394,USPS,2023-11-24,133.79,45.34,0,P4SRNKRB2UJE,7,10
SHIP-001349,ORD-001395,DHL,2023-11-24,55.5,39.62,0,S925WOBPPM7O,8,9
SHIP-001350,ORD-001396,DHL,2023-11-25,54.66,39.16,0,IEW12WBX75UH,7,1
SHIP-001351,ORD-001398,FedEx,2023-11-25,98.49,52.82,0,T709WZ52KE88,4,7
SHIP-001352,ORD-001399,Amazon Logistics,2023-11-25,94.0,28.0,0,QSYQQTL5AKOE,3,1
SHIP-001353,ORD-001400,DHL,2023-11-25,92.63,60.05,0,OKNPHN1O9T1H,3,3
SHIP-001354,ORD-001401,UPS,2023-11-25,390.1,163.84,0,HCK1DIV8U36K,8,10
SHIP-001355,ORD-001402,USPS,2023-11-25,354.42,111.53,0,0RB1GH14U7HR,8,6
SHIP-001356,ORD-001403,USPS,2023-11-25,63.42,24.23,0,CVVYEFAIP0LR,5,1
SHIP-001357,ORD-001404,FedEx,2023-11-25,88.48,48.32,0,6B0RKW7CIFE5,7,10
SHIP-001358,ORD-001405,DHL,2023-11-26,409.19,234.15,0,LI41UDTYZHIH,4,7
SHIP-001359,ORD-001406,DHL,2023-11-26,13.88,16.73,0,04HZCZCROV55,7,2
SHIP-001360,ORD-001407,Amazon Logistics,2023-11-26,199.46,54.37,0,ZTSXAZVK626U,3,4
SHIP-001361,ORD-001408,Amazon Logistics,2023-11-26,56.49,18.62,1,W0U6MY9HXB6B,2,1
SHIP-001362,ORD-001409,USPS,2023-11-26,2.51,5.95,0,I0F646R9PIBW,5,5
SHIP-001363,ORD-001410,Amazon Logistics,2023-11-26,62.09,20.02,1,STL7JMREVK3S,5,8
SHIP-001364,ORD-001411,UPS,2023-11-26,76.74,38.5,0,BHEYGBCPC5AX,8,10
SHIP-001365,ORD-001412,DHL,2023-11-26,129.29,80.21,0,G886B0F4FBVO,2,1
SHIP-001366,ORD-001413,DHL,2023-11-26,170.52,102.89,0,1PUKCT2QPYTO,8,7
SHIP-001367,ORD-001414,FedEx,2023-11-27,317.16,151.22,0,PG8E5K1R2TD8,5,2
SHIP-001368,ORD-001415,FedEx,2023-11-27,84.9,46.71,1,B0F7WHNDRU4L,2,6
SHIP-001369,ORD-001416,FedEx,2023-11-27,354.17,167.88,0,63S9L673JUNB,5,10
SHIP-001370,ORD-001417,DHL,2023-11-27,23.1,21.8,0,XD0AJ31R463U,8,6
SHIP-001371,ORD-001418,UPS,2023-11-27,248.96,107.38,0,NF5SJEIGTBG7,1,4
SHIP-001372,ORD-001419,DHL,2023-11-27,106.2,67.51,0,RBIHTH24PQY0,6,8
SHIP-001373,ORD-001420,DHL,2023-11-28,137.2,84.56,0,675TG94JNLMK,5,10
