order_id,customer_id,order_date,due_date,payment_date,status,carrier,shipping_cost,total_weight_lbs,subtotal,taxable_amount,tax_rate,sales_tax,invoice_total,state,payment_terms
ORD-001087,CUST-00439,2023-10-01,2023-10-01,2023-10-04,Paid,DHL,30.64,39.16,1518.47,1518.47,0.065,98.7,1647.81,WA,Due on Receipt
ORD-001088,CUST-00205,2023-10-01,2023-10-31,2023-11-10,Paid,DHL,76.47,122.5,1934.15,1934.15,0.04,77.37,2087.99,HI,Net 30
ORD-001089,CUST-00074,2023-10-01,2023-10-01,2023-10-14,Paid,Amazon Logistics,12.32,31.3,1989.52,1989.52,0.06,119.37,2121.21,IA,Due on Receipt
ORD-001090,CUST-00322,2023-10-02,2023-10-02,2023-10-05,Paid,UPS,56.22,121.05,2093.31,2093.31,0.0575,120.37,2269.9,OH,Due on Receipt
ORD-001091,CUST-00393,2023-10-02,2023-10-02,2023-10-07,Paid,FedEx,46.58,84.63,1808.76,1808.76,0.045,81.39,1936.73,SD,Due on Receipt
ORD-001092,CUST-00263,2023-10-03,2023-10-03,2023-10-08,Paid,FedEx,14.89,14.19,858.75,858.75,0.0635,54.53,928.17,CT,Due on Receipt
ORD-001093,CUST-00480,2023-10-03,2023-10-03,2023-11-07,Paid,USPS,30.0,82.66,764.8,764.8,0.06,45.89,840.69,PA,Due on Receipt
ORD-001094,CUST-00063,2023-10-04,2023-10-04,,Overdue,UPS,127.04,298.1,3126.48,3126.48,0.065,203.22,3456.74,WA,Due on Receipt
ORD-001095,CUST-00247,2023-10-05,2023-10-05,2023-10-13,Paid,DHL,78.78,126.7,2776.8,2776.8,0.06,166.61,3022.19,KY,Due on Receipt
ORD-001096,CUST-00333,2023-10-06,2023-11-05,2023-10-26,Paid,Amazon Logistics,18.51,56.03,2831.44,2800.0,0.07,196.0,3045.95,MS,Net 30
ORD-001097,CUST-00144,2023-10-06,2023-10-06,2023-10-18,Paid,USPS,30.25,83.49,2631.96,2631.96,0.0575,151.34,2813.55,OH,Due on Receipt
ORD-001098,CUST-00463,2023-10-06,2023-10-06,,Pending,Amazon Logistics,101.39,387.58,3852.9,3852.9,0.04225,162.79,4117.08,MO,Due on Receipt
ORD-001099,CUST-00449,2023-10-06,2023-12-05,2023-10-25,Paid,UPS,115.68,269.71,2915.43,2915.43,0.07,204.08,3235.19,RI,Net 60
ORD-001100,CUST-00126,2023-10-07,2023-10-07,2023-10-16,Paid,DHL,156.07,267.22,3555.23,3555.23,0.065,231.09,3942.39,KS,Due on Receipt
ORD-001101,CUST-00434,2023-10-07,2023-10-07,2023-10-17,Paid,UPS,100.92,232.8,2546.2,2546.2,0.0,0.0,2647.12,NH,Due on Receipt
ORD-001102,CUST-00220,2023-10-07,2023-10-07,2023-10-19,Paid,DHL,46.52,68.04,73.2,73.2,0.04,2.93,122.65,NY,Due on Receipt
ORD-001103,CUST-00327,2023-10-08,2023-10-08,2023-10-19,Paid,FedEx,34.78,58.4,1254.1,1254.1,0.0725,90.92,1379.8,CA,Due on Receipt
ORD-001104,CUST-00297,2023-10-08,2023-10-08,2023-10-27,Paid,Amazon Logistics,12.46,31.82,163.14,163.14,0.04,6.53,182.13,WY,Due on Receipt
ORD-001105,CUST-00175,2023-10-08,2023-10-08,,Pending,DHL,154.6,264.54,5694.66,5694.66,0.04,227.79,6077.05,GA,Due on Receipt
ORD-001106,CUST-00170,2023-10-09,2023-10-09,2023-11-17,Paid,Amazon Logistics,95.25,363.02,6850.6,6850.6,0.065,445.29,7391.14,WA,Due on Receipt
ORD-001107,CUST-00188,2023-10-09,2023-10-09,2023-11-11,Paid,Amazon Logistics,26.32,87.28,606.25,606.25,0.07,42.44,675.01,MS,Due on Receipt
ORD-001108,CUST-00122,2023-10-10,2023-10-10,2023-11-07,Paid,UPS,31.42,59.05,435.25,435.25,0.0725,31.56,498.23,CA,Due on Receipt
ORD-001109,CUST-00200,2023-10-11,2023-10-11,2023-10-12,Paid,DHL,37.99,52.53,775.3,775.3,0.06,46.52,859.81,IA,Due on Receipt
ORD-001110,CUST-00399,2023-10-11,2023-12-10,,Pending,USPS,62.54,191.13,3341.44,3341.44,0.05,167.07,3571.05,WI,Net 60
ORD-001111,CUST-00438,2023-10-11,2023-11-10,2023-10-23,Paid,Amazon Logistics,39.37,139.49,2207.93,2072.29,0.06,124.34,2371.64,ID,Net 30
ORD-001112,CUST-00435,2023-10-11,2023-10-11,2023-10-12,Paid,USPS,47.22,140.07,4238.08,4238.08,0.0,0.0,4285.3,AK,Due on Receipt
ORD-001113,CUST-00012,2023-10-12,2023-12-11,2023-11-21,Paid,USPS,44.81,132.02,74.62,74.62,0.04,2.98,122.41,GA,Net 60
ORD-001114,CUST-00092,2023-10-12,2023-10-12,2023-10-16,Paid,UPS,88.91,202.77,2100.76,2100.76,0.0625,131.3,2320.97,TX,Due on Receipt
ORD-001115,CUST-00375,2023-10-12,2023-12-11,2023-11-09,Paid,DHL,78.08,125.42,2003.45,2003.45,0.0625,125.22,2206.75,IL,Net 60
ORD-001116,CUST-00141,2023-10-12,2023-10-12,,Overdue,UPS,57.01,123.03,833.67,833.67,0.06,50.02,940.7,PA,Due on Receipt
ORD-001117,CUST-00424,2023-10-13,2023-10-13,,Overdue,UPS,47.3,98.74,4162.62,4162.62,0.0625,260.16,4470.08,TX,Due on Receipt
ORD-001118,CUST-00359,2023-10-13,2023-10-13,2023-11-04,Paid,UPS,102.54,236.84,2970.36,2291.58,0.065,148.95,3221.85,KS,Due on Receipt
ORD-001119,CUST-00450,2023-10-14,2023-10-14,,Overdue,FedEx,147.69,309.32,3258.61,3258.61,0.0475,154.78,3561.08,NC,Due on Receipt
ORD-001120,CUST-00410,2023-10-14,2023-10-14,2023-10-15,Paid,UPS,16.34,21.34,502.04,502.04,0.056,28.11,546.49,AZ,Due on Receipt
ORD-001121,CUST-00212,2023-10-14,2023-10-14,2023-10-29,Paid,FedEx,44.55,80.11,1051.86,1051.86,0.065,68.37,1164.78,AR,Due on Receipt
ORD-001122,CUST-00070,2023-10-15,2023-10-15,2023-11-07,Paid,Amazon Logistics,18.02,54.09,3583.82,3583.82,0.06,215.03,3816.87,PA,Due on Receipt
ORD-001123,CUST-00426,2023-10-15,2023-10-15,2023-11-15,Paid,UPS,64.49,141.72,2620.02,2620.02,0.0475,124.45,2808.96,NC,Due on Receipt
ORD-001124,CUST-00161,2023-10-15,2023-12-14,2023-11-16,Paid,USPS,51.42,154.06,5732.36,5732.36,0.0475,272.29,6056.07,NC,Net 60
ORD-001125,CUST-00299,2023-10-16,2023-10-16,2023-11-23,Paid,DHL,85.92,139.68,1527.72,1527.72,0.0575,87.84,1701.48,OH,Due on Receipt
ORD-001126,CUST-00153,2023-10-16,2023-10-16,2023-11-01,Paid,UPS,131.94,310.34,5386.31,5386.31,0.04,215.45,5733.7,NY,Due on Receipt
ORD-001127,CUST-00171,2023-10-17,2023-10-17,2023-10-25,Paid,FedEx,149.91,314.24,3410.57,3410.57,0.0575,196.11,3756.59,OH,Due on Receipt
ORD-001128,CUST-00265,2023-10-17,2023-10-17,,Pending,DHL,111.62,186.4,3622.86,3622.86,0.0475,172.09,3906.57,NC,Due on Receipt
ORD-001129,CUST-00302,2023-10-17,2023-10-17,2023-12-01,Paid,DHL,167.56,288.1,3378.45,3378.45,0.045,152.03,3698.04,SD,Due on Receipt
ORD-001130,CUST-00338,2023-10-18,2023-10-18,2023-12-02,Paid,USPS,20.46,50.87,763.72,763.72,0.06,45.82,830.0,PA,Due on Receipt
ORD-001131,CUST-00296,2023-10-18,2023-10-18,2023-11-12,Paid,DHL,76.18,121.96,1453.61,1453.61,0.06,87.22,1617.01,KY,Due on Receipt
ORD-001132,CUST-00365,2023-10-18,2023-10-18,2023-10-27,Paid,UPS,27.54,49.36,585.24,585.24,0.04,23.41,636.19,HI,Due on Receipt
ORD-001133,CUST-00390,2023-10-18,2023-10-18,2023-11-25,Paid,USPS,36.52,104.4,1797.75,1797.75,0.0625,112.36,1946.63,TX,Due on Receipt
ORD-001134,CUST-00406,2023-10-18,2023-10-18,,Overdue,Amazon Logistics,23.66,76.62,1364.88,1364.88,0.0,0.0,1388.54,MT,Due on Receipt
ORD-001135,CUST-00348,2023-10-18,2023-10-18,2023-11-07,Paid,UPS,93.08,213.19,2805.67,2805.67,0.0,0.0,2898.75,DE,Due on Receipt
ORD-001136,CUST-00110,2023-10-19,2023-10-19,2023-11-29,Paid,UPS,107.92,250.29,2818.86,2818.86,0.06,169.13,3095.91,FL,Due on Receipt
ORD-001137,CUST-00092,2023-10-19,2023-10-19,2023-11-08,Paid,DHL,188.63,326.42,5793.66,5793.66,0.0625,362.1,6344.39,TX,Due on Receipt
ORD-001138,CUST-00274,2023-10-19,2023-10-19,2023-10-21,Paid,FedEx,108.06,221.24,5248.34,5248.34,0.04,209.93,5566.33,NY,Due on Receipt
ORD-001139,CUST-00458,2023-10-19,2023-11-18,2023-11-05,Paid,Amazon Logistics,83.93,317.72,4819.21,4819.21,0.065,313.25,5216.39,WA,Net 30
ORD-001140,CUST-00338,2023-10-19,2023-10-19,2023-11-14,Paid,Amazon Logistics,40.04,142.15,3409.55,3409.55,0.06,204.57,3654.16,PA,Due on Receipt
ORD-001141,CUST-00324,2023-10-19,2023-10-19,2023-11-08,Paid,USPS,82.22,256.72,4124.18,4124.18,0.07,288.69,4495.09,TN,Due on Receipt
ORD-001142,CUST-00332,2023-10-19,2023-11-18,2023-11-22,Paid,FedEx,71.28,139.52,1617.84,1617.84,0.065,105.16,1794.28,AR,Net 30
ORD-001143,CUST-00225,2023-10-20,2023-12-19,2023-11-14,Paid,USPS,62.31,190.38,5878.01,5878.01,0.0625,367.38,6307.7,MA,Net 60
ORD-001144,CUST-00421,2023-10-20,2023-10-20,2023-11-10,Paid,USPS,66.53,204.45,1467.7,1467.7,0.06,88.06,1622.29,FL,Due on Receipt
ORD-001145,CUST-00352,2023-10-20,2023-10-20,2023-11-15,Paid,FedEx,80.02,158.94,276.75,276.75,0.04,11.07,367.84,NY,Due on Receipt
ORD-001146,CUST-00384,2023-10-21,2023-10-21,2023-11-01,Paid,FedEx,17.04,18.98,274.88,274.88,0.06,16.49,308.41,FL,Due on Receipt
ORD-001147,CUST-00283,2023-10-21,2023-10-21,2023-11-09,Paid,DHL,119.75,201.18,1520.47,570.99,0.06,34.26,1674.48,MD,Due on Receipt
ORD-001148,CUST-00333,2023-10-21,2023-11-20,2023-11-02,Paid,Amazon Logistics,7.54,12.15,3327.84,3327.84,0.07,232.95,3568.33,MS,Net 30
ORD-001149,CUST-00031,2023-10-21,2023-11-20,2023-10-28,Paid,USPS,42.11,123.03,833.67,833.67,0.06,50.02,925.8,MD,Net 30
ORD-001150,CUST-00108,2023-10-21,2023-12-20,2023-11-12,Paid,UPS,149.05,353.13,4793.8,4793.8,0.06,287.63,5230.48,WV,Net 60
ORD-001151,CUST-00141,2023-10-22,2023-10-22,2023-11-30,Paid,DHL,170.08,292.69,1159.47,1159.47,0.06,69.57,1399.12,PA,Due on Receipt
ORD-001152,CUST-00098,2023-10-22,2023-10-22,2023-11-07,Paid,DHL,262.66,461.02,6013.73,6013.73,0.065,390.89,6667.28,AR,Due on Receipt
ORD-001153,CUST-00004,2023-10-22,2023-10-22,2023-10-25,Paid,FedEx,66.3,128.45,2834.26,2494.87,0.06,149.69,3050.25,MI,Due on Receipt
ORD-001154,CUST-00094,2023-10-22,2023-10-22,2023-11-30,Paid,USPS,60.51,184.38,3282.55,3282.55,0.065,213.37,3556.43,WA,Due on Receipt
ORD-001155,CUST-00191,2023-10-22,2023-11-21,2023-11-16,Paid,USPS,40.79,118.62,1725.36,1725.36,0.06,103.52,1869.67,PA,Net 30
ORD-001156,CUST-00430,2023-10-22,2023-10-22,2023-11-04,Paid,USPS,48.16,143.2,826.7,826.7,0.0485,40.09,914.95,UT,Due on Receipt
ORD-001157,CUST-00165,2023-10-22,2023-10-22,,Cancelled,DHL,70.89,112.35,2447.77,2447.77,0.06,146.87,2665.53,FL,Due on Receipt
ORD-001158,CUST-00150,2023-10-23,2023-10-23,2023-12-04,Paid,DHL,91.29,149.44,557.18,557.18,0.0625,34.82,683.29,TX,Due on Receipt
ORD-001159,CUST-00357,2023-10-23,2023-10-23,2023-10-25,Paid,FedEx,13.72,11.6,199.75,199.75,0.04,7.99,221.46,HI,Due on Receipt
ORD-001160,CUST-00134,2023-10-24,2023-10-24,2023-12-08,Paid,FedEx,23.78,33.96,98.16,98.16,0.05125,5.03,126.97,NM,Due on Receipt
ORD-001161,CUST-00257,2023-10-24,2023-10-24,2023-11-13,Paid,FedEx,64.03,123.4,1463.1,1463.1,0.029,42.43,1569.56,CO,Due on Receipt
ORD-001162,CUST-00376,2023-10-24,2023-10-24,2023-11-24,Paid,USPS,45.49,134.29,466.27,466.27,0.065,30.31,542.07,WA,Due on Receipt
ORD-001163,CUST-00390,2023-10-25,2023-10-25,2023-10-28,Paid,USPS,97.74,308.47,8514.16,8514.16,0.0625,532.13,9144.03,TX,Due on Receipt
ORD-001164,CUST-00158,2023-10-25,2023-10-25,2023-12-04,Paid,DHL,144.85,246.82,1816.54,1816.54,0.04,72.66,2034.05,GA,Due on Receipt
ORD-001165,CUST-00282,2023-10-25,2023-10-25,2023-11-06,Paid,Amazon Logistics,43.59,156.37,1646.31,1646.31,0.0725,119.36,1809.26,CA,Due on Receipt
ORD-001166,CUST-00499,2023-10-25,2023-10-25,,Pending,UPS,50.08,105.7,955.8,955.8,0.07,66.91,1072.79,MS,Due on Receipt
ORD-001167,CUST-00098,2023-10-25,2023-10-25,2023-11-23,Paid,FedEx,33.39,55.3,2215.4,2215.4,0.065,144.0,2392.79,AR,Due on Receipt
ORD-001168,CUST-00015,2023-10-25,2023-10-25,2023-11-14,Paid,FedEx,53.61,100.24,578.69,578.69,0.053,30.67,662.97,VA,Due on Receipt
ORD-001169,CUST-00367,2023-10-25,2023-10-25,2023-12-03,Paid,Amazon Logistics,38.69,136.78,4720.12,4720.12,0.04225,199.43,4958.24,MO,Due on Receipt
ORD-001170,CUST-00434,2023-10-26,2023-10-26,2023-11-30,Paid,DHL,46.83,68.6,1028.0,1028.0,0.0,0.0,1074.83,NH,Due on Receipt
ORD-001171,CUST-00496,2023-10-26,2023-10-26,2023-11-14,Paid,UPS,27.37,48.92,1196.24,1196.24,0.065,77.76,1301.37,WA,Due on Receipt
ORD-001172,CUST-00459,2023-10-26,2023-10-26,2023-12-10,Paid,USPS,27.25,73.5,1160.49,1160.49,0.0625,72.53,1260.27,MA,Due on Receipt
ORD-001173,CUST-00292,2023-10-26,2023-10-26,2023-11-01,Paid,Amazon Logistics,19.08,58.31,2019.04,2019.04,0.04,80.76,2118.88,AL,Due on Receipt
ORD-001174,CUST-00117,2023-10-26,2023-10-26,,Pending,FedEx,112.23,230.5,3153.88,3153.88,0.0625,197.12,3463.23,TX,Due on Receipt
ORD-001175,CUST-00294,2023-10-27,2023-12-26,2023-12-06,Paid,DHL,172.39,296.9,2911.96,2911.96,0.07,203.84,3288.19,MS,Net 60
ORD-001176,CUST-00029,2023-10-27,2023-11-26,2023-11-07,Paid,USPS,64.46,197.52,4224.03,4224.03,0.065,274.56,4563.05,WA,Net 30
ORD-001177,CUST-00030,2023-10-27,2023-11-26,2023-11-05,Paid,UPS,24.43,41.58,90.78,90.78,0.055,4.99,120.2,NE,Net 30
ORD-001178,CUST-00170,2023-10-28,2023-10-28,2023-11-18,Paid,USPS,68.06,209.52,2291.58,2291.58,0.065,148.95,2508.59,WA,Due on Receipt
ORD-001179,CUST-00292,2023-10-28,2023-10-28,2023-11-01,Paid,DHL,23.98,27.06,60.5,60.5,0.04,2.42,86.9,AL,Due on Receipt
ORD-001180,CUST-00098,2023-10-29,2023-10-29,,Overdue,USPS,17.59,41.31,188.41,188.41,0.065,12.25,218.25,AR,Due on Receipt
ORD-001181,CUST-00017,2023-10-29,2023-10-29,2023-11-18,Paid,USPS,21.83,55.44,121.04,121.04,0.06,7.26,150.13,PA,Due on Receipt
ORD-001182,CUST-00236,2023-10-30,2023-12-29,2023-11-19,Paid,USPS,62.3,190.34,2998.75,2998.75,0.0475,142.44,3203.49,NC,Net 60
ORD-001183,CUST-00453,2023-10-30,2023-10-30,,Overdue,DHL,106.35,176.81,1920.48,1920.48,0.0685,131.55,2158.38,NV,Due on Receipt
ORD-001184,CUST-00457,2023-10-31,2023-10-31,2023-11-30,Paid,FedEx,120.55,249.0,2692.1,2692.1,0.0725,195.18,3007.83,CA,Due on Receipt
ORD-001185,CUST-00325,2023-11-01,2023-11-01,2023-11-23,Paid,UPS,93.88,215.2,1398.09,1398.09,0.0625,87.38,1579.35,IL,Due on Receipt
ORD-001186,CUST-00012,2023-11-01,2023-12-31,2023-11-09,Paid,UPS,46.39,96.48,966.36,966.36,0.04,38.65,1051.4,GA,Net 60
ORD-001187,CUST-00062,2023-11-01,2023-11-01,2023-12-16,Paid,Amazon Logistics,16.75,49.0,773.66,773.66,0.06,46.42,836.83,FL,Due on Receipt
ORD-001188,CUST-00221,2023-11-01,2023-11-01,2023-11-29,Paid,UPS,59.66,129.65,3980.87,2830.7,0.0725,205.23,4245.76,CA,Due on Receipt
ORD-001189,CUST-00191,2023-11-01,2023-12-01,2023-11-06,Paid,FedEx,121.64,251.43,3748.53,3748.53,0.06,224.91,4095.08,PA,Net 30
ORD-001190,CUST-00362,2023-11-01,2023-11-01,2023-11-02,Paid,USPS,49.12,146.4,4883.6,4883.6,0.06,293.02,5225.74,VT,Due on Receipt
ORD-001191,CUST-00008,2023-11-01,2023-12-01,2023-11-22,Paid,USPS,58.69,178.3,2811.14,2811.14,0.0475,133.53,3003.36,NC,Net 30
ORD-001192,CUST-00349,2023-11-02,2023-11-02,2023-12-15,Paid,UPS,74.02,165.56,1289.14,1289.14,0.06,77.35,1440.51,PA,Due on Receipt
ORD-001193,CUST-00001,2023-11-02,2023-11-02,,Pending,UPS,95.12,218.31,4645.59,4645.59,0.04225,196.28,4936.99,MO,Due on Receipt
ORD-001194,CUST-00089,2023-11-02,2023-12-02,2023-11-21,Paid,FedEx,143.85,300.78,5371.18,2304.06,0.0625,144.0,5659.03,TX,Net 30
ORD-001195,CUST-00238,2023-11-02,2023-11-02,,Overdue,USPS,41.25,120.16,3699.12,3699.12,0.06,221.95,3962.32,PA,Due on Receipt
ORD-001196,CUST-00277,2023-11-02,2024-01-01,,Pending,DHL,55.75,84.82,6018.06,6018.06,0.04,240.72,6314.53,GA,Net 60
ORD-001197,CUST-00048,2023-11-02,2023-11-02,,Cancelled,FedEx,56.25,106.12,1306.76,1306.76,0.06,78.41,1441.42,PA,Due on Receipt
ORD-001198,CUST-00122,2023-11-02,2023-11-02,2023-11-19,Paid,UPS,82.2,185.99,4429.32,1745.59,0.0725,126.56,4638.08,CA,Due on Receipt
ORD-001199,CUST-00304,2023-11-02,2023-11-02,2023-12-17,Paid,USPS,47.59,141.31,2306.24,2274.8,0.0725,164.92,2518.75,CA,Due on Receipt
ORD-001200,CUST-00336,2023-11-03,2023-11-03,2023-12-04,Paid,FedEx,131.34,272.97,2849.37,2849.37,0.0625,178.09,3158.8,TX,Due on Receipt
ORD-001201,CUST-00335,2023-11-03,2023-11-03,2023-11-14,Paid,UPS,59.9,130.24,1945.22,1945.22,0.065,126.44,2131.56,WA,Due on Receipt
ORD-001202,CUST-00029,2023-11-03,2023-12-03,2023-11-22,Paid,FedEx,114.03,234.52,6742.69,6742.69,0.065,438.27,7294.99,WA,Net 30
ORD-001203,CUST-00257,2023-11-03,2023-11-03,2023-12-06,Paid,USPS,20.12,49.75,705.05,705.05,0.029,20.45,745.62,CO,Due on Receipt
ORD-001204,CUST-00488,2023-11-03,2023-11-03,2023-11-27,Paid,Amazon Logistics,95.64,364.54,8129.74,8129.74,0.0625,508.11,8733.49,TX,Due on Receipt
ORD-001205,CUST-00045,2023-11-03,2024-01-02,2023-11-26,Paid,DHL,166.7,286.54,3192.72,3192.72,0.0725,231.47,3590.89,CA,Net 60
ORD-001206,CUST-00427,2023-11-03,2023-11-03,2023-11-07,Paid,Amazon Logistics,72.55,272.2,3091.6,3091.6,0.07,216.41,3380.56,IN,Due on Receipt
ORD-001207,CUST-00471,2023-11-04,2024-01-03,2023-12-09,Paid,UPS,134.25,316.12,1925.34,1925.34,0.04225,81.35,2140.94,MO,Net 60
ORD-001208,CUST-00143,2023-11-04,2023-11-04,2023-11-24,Paid,Amazon Logistics,16.1,46.4,1807.32,1807.32,0.0625,112.96,1936.38,IL,Due on Receipt
ORD-001209,CUST-00142,2023-11-04,2023-11-04,2023-12-04,Paid,Amazon Logistics,54.47,199.88,2697.78,2697.78,0.065,175.36,2927.61,WA,Due on Receipt
ORD-001210,CUST-00167,2023-11-04,2023-11-04,,Pending,FedEx,124.4,257.55,3716.54,3716.54,0.05,185.83,4026.77,ND,Due on Receipt
ORD-001211,CUST-00272,2023-11-04,2023-11-04,2023-11-15,Paid,USPS,90.98,285.94,5139.87,3606.31,0.06,216.38,5447.23,PA,Due on Receipt
ORD-001212,CUST-00021,2023-11-04,2023-11-04,,Cancelled,Amazon Logistics,37.98,133.94,3364.97,3364.97,0.0475,159.84,3562.79,NC,Due on Receipt
ORD-001213,CUST-00323,2023-11-04,2023-11-04,2023-12-09,Paid,UPS,38.77,77.42,3101.56,3101.56,0.0475,147.32,3287.65,NC,Due on Receipt
ORD-001214,CUST-00323,2023-11-04,2023-11-04,2023-12-09,Paid,FedEx,141.39,295.32,1932.8,1932.8,0.0475,91.81,2166.0,NC,Due on Receipt
ORD-001215,CUST-00381,2023-11-04,2023-11-04,2023-12-17,Paid,FedEx,127.54,264.54,1164.61,1164.61,0.0575,66.97,1359.12,OH,Due on Receipt
ORD-001216,CUST-00023,2023-11-04,2023-11-04,2023-12-03,Paid,Amazon Logistics,15.15,42.62,592.86,592.86,0.06,35.57,643.58,PA,Due on Receipt
ORD-001217,CUST-00123,2023-11-04,2023-11-04,2023-12-10,Paid,DHL,30.01,38.01,833.04,833.04,0.065,54.15,917.2,WA,Due on Receipt
ORD-001218,CUST-00151,2023-11-05,2023-11-05,,Pending,DHL,53.8,81.28,3066.6,3066.6,0.06,184.0,3304.4,IA,Due on Receipt
ORD-001219,CUST-00332,2023-11-05,2023-12-05,2023-11-07,Paid,FedEx,118.94,245.43,4956.93,4956.93,0.065,322.2,5398.07,AR,Net 30
ORD-001220,CUST-00080,2023-11-05,2023-11-05,,Pending,DHL,31.08,39.96,2912.52,2912.52,0.06,174.75,3118.35,MI,Due on Receipt
ORD-001221,CUST-00286,2023-11-05,2023-11-05,2023-11-13,Paid,UPS,12.65,12.12,800.0,800.0,0.0575,46.0,858.65,OH,Due on Receipt
ORD-001222,CUST-00388,2023-11-05,2023-11-05,2023-12-10,Paid,Amazon Logistics,25.36,83.43,901.55,901.55,0.07,63.11,990.02,RI,Due on Receipt
ORD-001223,CUST-00183,2023-11-05,2023-12-05,,Overdue,UPS,109.39,253.97,4129.26,4129.26,0.05,206.46,4445.11,WI,Net 30
ORD-001224,CUST-00438,2023-11-05,2023-12-05,2023-12-20,Paid,UPS,13.26,13.66,339.39,0.0,0.06,0.0,352.65,ID,Net 30
ORD-001225,CUST-00113,2023-11-05,2023-11-05,2023-11-13,Paid,Amazon Logistics,23.68,76.71,364.7,364.7,0.06,21.88,410.26,FL,Due on Receipt
ORD-001226,CUST-00429,2023-11-05,2023-11-05,2023-11-25,Paid,FedEx,27.97,43.26,1417.98,1417.98,0.0625,88.62,1534.57,IL,Due on Receipt
ORD-001227,CUST-00205,2023-11-05,2023-12-05,2023-11-27,Paid,UPS,18.62,27.06,60.5,60.5,0.04,2.42,81.54,HI,Net 30
ORD-001228,CUST-00093,2023-11-05,2023-12-05,2023-11-14,Paid,Amazon Logistics,28.42,95.69,648.41,648.41,0.06875,44.58,721.41,MN,Net 30
ORD-001229,CUST-00262,2023-11-05,2023-11-05,2023-12-01,Paid,DHL,156.15,267.37,4469.85,1075.95,0.0685,73.7,4699.7,NV,Due on Receipt
ORD-001230,CUST-00076,2023-11-05,2023-11-05,2023-11-09,Paid,Amazon Logistics,21.85,69.4,2218.9,2218.9,0.04,88.76,2329.51,NY,Due on Receipt
ORD-001231,CUST-00322,2023-11-05,2023-11-05,2023-11-29,Paid,FedEx,36.77,62.82,1206.66,1206.66,0.0575,69.38,1312.81,OH,Due on Receipt
ORD-001232,CUST-00263,2023-11-06,2023-11-06,2023-12-01,Paid,USPS,29.7,81.66,188.64,0.0,0.0635,0.0,218.34,CT,Due on Receipt
ORD-001233,CUST-00323,2023-11-06,2023-11-06,2023-11-29,Paid,DHL,77.64,124.62,1127.34,1127.34,0.0475,53.55,1258.53,NC,Due on Receipt
ORD-001234,CUST-00458,2023-11-06,2023-12-06,2023-12-20,Paid,FedEx,81.83,162.96,1782.34,1782.34,0.065,115.85,1980.02,WA,Net 30
ORD-001235,CUST-00097,2023-11-06,2023-11-06,2023-11-22,Paid,Amazon Logistics,42.77,153.09,164.7,164.7,0.0625,10.29,217.76,IL,Due on Receipt
ORD-001236,CUST-00040,2023-11-06,2023-11-06,2023-12-15,Paid,DHL,102.87,170.49,4233.3,4233.3,0.0,0.0,4336.17,NH,Due on Receipt
ORD-001237,CUST-00010,2023-11-06,2023-11-06,,Cancelled,DHL,84.58,137.23,246.69,215.25,0.07,15.07,346.34,IN,Due on Receipt
ORD-001238,CUST-00494,2023-11-06,2023-12-06,,Overdue,USPS,71.35,220.5,3481.47,3481.47,0.0575,200.18,3753.0,OH,Net 30
ORD-001239,CUST-00073,2023-11-06,2023-11-06,2023-12-20,Paid,FedEx,20.75,27.22,62.88,0.0,0.06,0.0,83.63,PA,Due on Receipt
ORD-001240,CUST-00081,2023-11-06,2023-11-06,2023-11-28,Paid,DHL,157.0,268.9,7475.04,7475.04,0.0475,355.06,7987.1,NC,Due on Receipt
ORD-001241,CUST-00051,2023-11-07,2023-11-07,,Overdue,Amazon Logistics,59.05,218.21,3356.01,3356.01,0.055,184.58,3599.64,NE,Due on Receipt
ORD-001242,CUST-00352,2023-11-07,2023-11-07,2023-11-10,Paid,USPS,9.61,14.7,377.32,377.32,0.04,15.09,402.02,NY,Due on Receipt
ORD-001243,CUST-00079,2023-11-07,2023-11-07,2023-11-21,Paid,UPS,33.2,63.51,722.18,722.18,0.0475,34.3,789.68,NC,Due on Receipt
ORD-001244,CUST-00114,2023-11-07,2023-11-07,2023-11-16,Paid,FedEx,14.75,13.88,1750.47,1750.47,0.065,113.78,1879.0,WA,Due on Receipt
ORD-001245,CUST-00410,2023-11-07,2023-11-07,,Overdue,Amazon Logistics,33.71,116.85,1149.05,1149.05,0.056,64.35,1247.11,AZ,Due on Receipt
ORD-001246,CUST-00489,2023-11-07,2024-01-06,2023-12-15,Paid,USPS,47.93,142.42,1891.66,1349.1,0.0625,84.32,2023.91,IL,Net 60
ORD-001247,CUST-00305,2023-11-07,2024-01-06,2023-12-04,Paid,USPS,109.62,348.06,4870.66,4870.66,0.06,292.24,5272.52,PA,Net 60
ORD-001248,CUST-00486,2023-11-07,2023-11-07,2023-12-14,Paid,DHL,34.21,45.66,2011.28,2011.28,0.0475,95.54,2141.03,NC,Due on Receipt
ORD-001249,CUST-00257,2023-11-08,2023-11-08,2023-12-11,Paid,UPS,40.62,82.05,2068.25,151.3,0.029,4.39,2113.26,CO,Due on Receipt
ORD-001250,CUST-00270,2023-11-08,2023-11-08,2023-12-13,Paid,DHL,125.8,212.18,4944.4,4944.4,0.04,197.78,5267.98,GA,Due on Receipt
ORD-001251,CUST-00050,2023-11-08,2023-11-08,2023-11-21,Paid,DHL,75.23,120.23,2365.18,2365.18,0.0625,147.82,2588.23,TX,Due on Receipt
