item_id,order_id,product_id,quantity,unit_price,unit_cost,line_total,is_taxable
ITEM-001696,ORD-000821,PRD-0055,5,143.03,90.89,715.15,1
ITEM-001697,ORD-000821,PRD-0067,7,287.56,173.49,2012.92,1
ITEM-001698,ORD-000821,PRD-0020,3,286.25,192.35,858.75,1
ITEM-001699,ORD-000822,PRD-0044,8,30.25,20.97,242.0,1
ITEM-001700,ORD-000823,PRD-0027,8,58.65,25.04,469.2,1
ITEM-001701,ORD-000824,PRD-0034,7,250.82,118.1,1755.74,1
ITEM-001702,ORD-000825,PRD-0066,1,227.48,102.18,227.48,1
ITEM-001703,ORD-000825,PRD-0044,10,30.25,20.97,302.5,1
ITEM-001704,ORD-000825,PRD-0067,1,287.56,173.49,287.56,1
ITEM-001705,ORD-000826,PRD-0008,1,136.15,47.77,136.15,1
ITEM-001706,ORD-000827,PRD-0026,1,273.09,111.39,273.09,1
ITEM-001707,ORD-000828,PRD-0032,2,237.14,135.77,474.28,0
ITEM-001708,ORD-000829,PRD-0016,2,383.39,136.31,766.78,0
ITEM-001709,ORD-000829,PRD-0041,10,10.66,6.15,106.6,1
ITEM-001710,ORD-000829,PRD-0052,1,189.21,97.29,189.21,1
ITEM-001711,ORD-000829,PRD-0018,3,83.41,46.68,250.23,1
ITEM-001712,ORD-000830,PRD-0027,7,58.65,25.04,410.55,1
ITEM-001713,ORD-000830,PRD-0030,1,232.59,82.94,232.59,1
ITEM-001714,ORD-000831,PRD-0078,10,119.55,65.24,1195.5,1
ITEM-001715,ORD-000832,PRD-0047,5,386.76,155.63,1933.8,1
ITEM-001716,ORD-000832,PRD-0065,2,400.0,194.76,800.0,1
ITEM-001717,ORD-000832,PRD-0003,3,105.82,70.64,317.46,1
ITEM-001718,ORD-000832,PRD-0041,1,10.66,6.15,10.66,1
ITEM-001719,ORD-000833,PRD-0029,10,304.75,164.23,3047.5,1
ITEM-001720,ORD-000833,PRD-0007,6,141.01,66.36,846.06,1
ITEM-001721,ORD-000833,PRD-0066,1,227.48,102.18,227.48,1
ITEM-001722,ORD-000833,PRD-0056,1,182.46,64.25,182.46,1
ITEM-001723,ORD-000834,PRD-0021,1,229.81,118.82,229.81,1
ITEM-001724,ORD-000834,PRD-0003,2,105.82,70.64,211.64,1
ITEM-001725,ORD-000835,PRD-0072,3,339.13,128.08,1017.39,1
ITEM-001726,ORD-000835,PRD-0060,6,63.73,29.25,382.38,1
ITEM-001727,ORD-000835,PRD-0075,10,251.02,119.58,2510.2,1
ITEM-001728,ORD-000835,PRD-0041,5,10.66,6.15,53.3,1
ITEM-001729,ORD-000836,PRD-0046,1,291.65,193.12,291.65,1
ITEM-001730,ORD-000836,PRD-0020,8,286.25,192.35,2290.0,1
ITEM-001731,ORD-000837,PRD-0019,8,224.66,145.09,1797.28,1
ITEM-001732,ORD-000837,PRD-0022,10,269.21,94.37,2692.1,1
ITEM-001733,ORD-000837,PRD-0050,9,26.36,10.6,237.24,1
ITEM-001734,ORD-000838,PRD-0021,6,229.81,118.82,1378.86,1
ITEM-001735,ORD-000838,PRD-0061,1,472.66,192.57,472.66,1
ITEM-001736,ORD-000839,PRD-0060,5,63.73,29.25,318.65,1
ITEM-001737,ORD-000839,PRD-0070,10,443.08,174.59,4430.8,1
ITEM-001738,ORD-000839,PRD-0007,4,141.01,66.36,564.04,1
ITEM-001739,ORD-000839,PRD-0014,5,193.27,119.72,966.35,1
ITEM-001740,ORD-000839,PRD-0080,1,386.83,172.73,386.83,1
ITEM-001741,ORD-000840,PRD-0041,3,10.66,6.15,31.98,1
ITEM-001742,ORD-000841,PRD-0066,5,227.48,102.18,1137.4,1
ITEM-001743,ORD-000841,PRD-0058,2,188.66,92.85,377.32,1
ITEM-001744,ORD-000842,PRD-0017,2,339.58,185.04,679.16,1
ITEM-001745,ORD-000842,PRD-0033,4,95.58,62.65,382.32,1
ITEM-001746,ORD-000843,PRD-0065,3,400.0,194.76,1200.0,1
ITEM-001747,ORD-000843,PRD-0079,9,447.38,183.13,4026.42,1
ITEM-001748,ORD-000844,PRD-0076,6,174.91,62.57,1049.46,1
ITEM-001749,ORD-000844,PRD-0066,10,227.48,102.18,2274.8,1
ITEM-001750,ORD-000844,PRD-0027,6,58.65,25.04,351.9,1
ITEM-001751,ORD-000845,PRD-0040,1,31.44,17.52,31.44,0
ITEM-001752,ORD-000846,PRD-0060,1,63.73,29.25,63.73,1
ITEM-001753,ORD-000846,PRD-0062,7,81.57,40.39,570.99,1
ITEM-001754,ORD-000847,PRD-0008,9,136.15,47.77,1225.35,1
ITEM-001755,ORD-000847,PRD-0019,1,224.66,145.09,224.66,1
ITEM-001756,ORD-000847,PRD-0023,2,292.62,142.19,585.24,1
ITEM-001757,ORD-000847,PRD-0024,9,186.68,112.88,1680.12,1
ITEM-001758,ORD-000848,PRD-0070,1,443.08,174.59,443.08,1
ITEM-001759,ORD-000848,PRD-0023,4,292.62,142.19,1170.48,1
ITEM-001760,ORD-000849,PRD-0056,4,182.46,64.25,729.84,1
ITEM-001761,ORD-000849,PRD-0020,4,286.25,192.35,1145.0,1
ITEM-001762,ORD-000850,PRD-0050,6,26.36,10.6,158.16,1
ITEM-001763,ORD-000850,PRD-0058,4,188.66,92.85,754.64,1
ITEM-001764,ORD-000851,PRD-0040,3,31.44,17.52,94.32,0
ITEM-001765,ORD-000851,PRD-0022,6,269.21,94.37,1615.26,1
ITEM-001766,ORD-000852,PRD-0054,1,15.13,7.76,15.13,1
ITEM-001767,ORD-000852,PRD-0037,2,369.76,191.8,739.52,1
ITEM-001768,ORD-000853,PRD-0073,3,268.28,160.25,804.84,1
ITEM-001769,ORD-000854,PRD-0032,9,237.14,135.77,2134.26,0
ITEM-001770,ORD-000855,PRD-0063,10,455.89,189.31,4558.9,1
ITEM-001771,ORD-000855,PRD-0012,3,283.07,189.66,849.21,1
ITEM-001772,ORD-000856,PRD-0003,2,105.82,70.64,211.64,1
ITEM-001773,ORD-000856,PRD-0049,1,181.32,99.28,181.32,1
ITEM-001774,ORD-000856,PRD-0045,1,52.93,34.71,52.93,1
ITEM-001775,ORD-000856,PRD-0025,10,84.36,58.95,843.6,1
ITEM-001776,ORD-000857,PRD-0064,4,134.91,85.58,539.64,1
ITEM-001777,ORD-000858,PRD-0067,9,287.56,173.49,2588.04,1
ITEM-001778,ORD-000858,PRD-0032,7,237.14,135.77,1659.98,0
ITEM-001779,ORD-000858,PRD-0069,9,30.75,13.51,276.75,1
ITEM-001780,ORD-000858,PRD-0050,5,26.36,10.6,131.8,1
ITEM-001781,ORD-000858,PRD-0080,4,386.83,172.73,1547.32,1
ITEM-001782,ORD-000859,PRD-0023,7,292.62,142.19,2048.34,1
ITEM-001783,ORD-000860,PRD-0040,10,31.44,17.52,314.4,0
ITEM-001784,ORD-000860,PRD-0015,1,82.67,30.8,82.67,1
ITEM-001785,ORD-000860,PRD-0079,5,447.38,183.13,2236.9,1
ITEM-001786,ORD-000861,PRD-0059,8,339.39,187.07,2715.12,0
ITEM-001787,ORD-000861,PRD-0055,6,143.03,90.89,858.18,1
ITEM-001788,ORD-000861,PRD-0027,10,58.65,25.04,586.5,1
ITEM-001789,ORD-000861,PRD-0005,9,133.48,76.14,1201.32,1
ITEM-001790,ORD-000862,PRD-0040,3,31.44,17.52,94.32,0
ITEM-001791,ORD-000862,PRD-0030,2,232.59,82.94,465.18,1
ITEM-001792,ORD-000862,PRD-0061,3,472.66,192.57,1417.98,1
ITEM-001793,ORD-000862,PRD-0034,10,250.82,118.1,2508.2,1
ITEM-001794,ORD-000863,PRD-0072,4,339.13,128.08,1356.52,1
ITEM-001795,ORD-000864,PRD-0049,1,181.32,99.28,181.32,1
ITEM-001796,ORD-000864,PRD-0024,3,186.68,112.88,560.04,1
ITEM-001797,ORD-000864,PRD-0054,8,15.13,7.76,121.04,1
ITEM-001798,ORD-000864,PRD-0006,6,257.0,129.8,1542.0,1
ITEM-001799,ORD-000865,PRD-0006,8,257.0,129.8,2056.0,1
ITEM-001800,ORD-000866,PRD-0018,2,83.41,46.68,166.82,1
ITEM-001801,ORD-000866,PRD-0001,2,16.36,9.88,32.72,1
ITEM-001802,ORD-000866,PRD-0033,6,95.58,62.65,573.48,1
ITEM-001803,ORD-000866,PRD-0015,3,82.67,30.8,248.01,1
ITEM-001804,ORD-000867,PRD-0031,3,135.64,66.17,406.92,0
ITEM-001805,ORD-000868,PRD-0056,6,182.46,64.25,1094.76,1
ITEM-001806,ORD-000869,PRD-0075,1,251.02,119.58,251.02,1
ITEM-001807,ORD-000869,PRD-0070,6,443.08,174.59,2658.48,1
ITEM-001808,ORD-000869,PRD-0022,10,269.21,94.37,2692.1,1
ITEM-001809,ORD-000869,PRD-0077,2,329.79,160.78,659.58,1
ITEM-001810,ORD-000870,PRD-0043,4,199.75,130.34,799.0,1
ITEM-001811,ORD-000870,PRD-0039,9,221.89,106.65,1997.01,1
ITEM-001812,ORD-000871,PRD-0064,10,134.91,85.58,1349.1,1
ITEM-001813,ORD-000872,PRD-0078,8,119.55,65.24,956.4,1
ITEM-001814,ORD-000872,PRD-0012,3,283.07,189.66,849.21,1
ITEM-001815,ORD-000873,PRD-0060,1,63.73,29.25,63.73,1
ITEM-001816,ORD-000873,PRD-0059,6,339.39,187.07,2036.34,0
ITEM-001817,ORD-000874,PRD-0040,10,31.44,17.52,314.4,0
ITEM-001818,ORD-000874,PRD-0038,4,277.68,124.47,1110.72,1
ITEM-001819,ORD-000874,PRD-0079,2,447.38,183.13,894.76,1
ITEM-001820,ORD-000875,PRD-0035,10,170.14,70.36,1701.4,1
ITEM-001821,ORD-000876,PRD-0044,5,30.25,20.97,151.25,1
ITEM-001822,ORD-000877,PRD-0010,8,485.42,190.99,3883.36,1
ITEM-001823,ORD-000878,PRD-0056,4,182.46,64.25,729.84,1
ITEM-001824,ORD-000879,PRD-0047,4,386.76,155.63,1547.04,1
ITEM-001825,ORD-000879,PRD-0027,3,58.65,25.04,175.95,1
ITEM-001826,ORD-000880,PRD-0045,5,52.93,34.71,264.65,1
ITEM-001827,ORD-000881,PRD-0017,9,339.58,185.04,3056.22,1
ITEM-001828,ORD-000881,PRD-0080,2,386.83,172.73,773.66,1
ITEM-001829,ORD-000881,PRD-0013,2,90.56,46.3,181.12,1
ITEM-001830,ORD-000882,PRD-0070,1,443.08,174.59,443.08,1
ITEM-001831,ORD-000882,PRD-0075,3,251.02,119.58,753.06,1
ITEM-001832,ORD-000882,PRD-0036,1,202.23,127.8,202.23,1
ITEM-001833,ORD-000883,PRD-0007,5,141.01,66.36,705.05,1
ITEM-001834,ORD-000883,PRD-0078,3,119.55,65.24,358.65,1
ITEM-001835,ORD-000883,PRD-0077,4,329.79,160.78,1319.16,1
ITEM-001836,ORD-000883,PRD-0045,3,52.93,34.71,158.79,1
ITEM-001837,ORD-000883,PRD-0003,3,105.82,70.64,317.46,1
ITEM-001838,ORD-000884,PRD-0008,2,136.15,47.77,272.3,1
ITEM-001839,ORD-000884,PRD-0069,4,30.75,13.51,123.0,1
ITEM-001840,ORD-000884,PRD-0034,6,250.82,118.1,1504.92,1
ITEM-001841,ORD-000884,PRD-0053,4,241.86,153.63,967.44,1
ITEM-001842,ORD-000885,PRD-0044,1,30.25,20.97,30.25,1
ITEM-001843,ORD-000885,PRD-0078,7,119.55,65.24,836.85,1
ITEM-001844,ORD-000886,PRD-0048,1,249.37,165.35,249.37,1
ITEM-001845,ORD-000886,PRD-0049,6,181.32,99.28,1087.92,1
ITEM-001846,ORD-000887,PRD-0070,8,443.08,174.59,3544.64,1
ITEM-001847,ORD-000887,PRD-0038,6,277.68,124.47,1666.08,1
ITEM-001848,ORD-000888,PRD-0044,9,30.25,20.97,272.25,1
ITEM-001849,ORD-000889,PRD-0022,1,269.21,94.37,269.21,1
ITEM-001850,ORD-000890,PRD-0018,2,83.41,46.68,166.82,1
ITEM-001851,ORD-000891,PRD-0043,1,199.75,130.34,199.75,1
ITEM-001852,ORD-000891,PRD-0008,3,136.15,47.77,408.45,1
ITEM-001853,ORD-000891,PRD-0003,10,105.82,70.64,1058.2,1
ITEM-001854,ORD-000891,PRD-0054,9,15.13,7.76,136.17,1
ITEM-001855,ORD-000892,PRD-0050,4,26.36,10.6,105.44,1
ITEM-001856,ORD-000893,PRD-0056,7,182.46,64.25,1277.22,1
ITEM-001857,ORD-000894,PRD-0033,4,95.58,62.65,382.32,1
ITEM-001858,ORD-000895,PRD-0032,6,237.14,135.77,1422.84,0
ITEM-001859,ORD-000895,PRD-0063,7,455.89,189.31,3191.23,1
ITEM-001860,ORD-000896,PRD-0078,7,119.55,65.24,836.85,1
ITEM-001861,ORD-000896,PRD-0058,8,188.66,92.85,1509.28,1
ITEM-001862,ORD-000897,PRD-0016,3,383.39,136.31,1150.17,0
ITEM-001863,ORD-000897,PRD-0010,2,485.42,190.99,970.84,1
ITEM-001864,ORD-000897,PRD-0026,10,273.09,111.39,2730.9,1
ITEM-001865,ORD-000898,PRD-0063,10,455.89,189.31,4558.9,1
ITEM-001866,ORD-000899,PRD-0015,7,82.67,30.8,578.69,1
ITEM-001867,ORD-000900,PRD-0036,4,202.23,127.8,808.92,1
ITEM-001868,ORD-000900,PRD-0055,4,143.03,90.89,572.12,1
ITEM-001869,ORD-000901,PRD-0075,10,251.02,119.58,2510.2,1
ITEM-001870,ORD-000902,PRD-0072,3,339.13,128.08,1017.39,1
ITEM-001871,ORD-000903,PRD-0015,2,82.67,30.8,165.34,1
ITEM-001872,ORD-000903,PRD-0041,5,10.66,6.15,53.3,1
ITEM-001873,ORD-000903,PRD-0053,3,241.86,153.63,725.58,1
ITEM-001874,ORD-000904,PRD-0065,6,400.0,194.76,2400.0,1
ITEM-001875,ORD-000904,PRD-0014,9,193.27,119.72,1739.43,1
ITEM-001876,ORD-000905,PRD-0076,9,174.91,62.57,1574.19,1
ITEM-001877,ORD-000906,PRD-0064,10,134.91,85.58,1349.1,1
ITEM-001878,ORD-000906,PRD-0071,10,296.43,140.08,2964.3,1
ITEM-001879,ORD-000907,PRD-0033,4,95.58,62.65,382.32,1
ITEM-001880,ORD-000908,PRD-0038,10,277.68,124.47,2776.8,1
ITEM-001881,ORD-000908,PRD-0010,10,485.42,190.99,4854.2,1
ITEM-001882,ORD-000908,PRD-0046,7,291.65,193.12,2041.55,1
ITEM-001883,ORD-000909,PRD-0041,4,10.66,6.15,42.64,1
ITEM-001884,ORD-000909,PRD-0011,3,257.74,110.18,773.22,1
ITEM-001885,ORD-000910,PRD-0003,6,105.82,70.64,634.92,1
ITEM-001886,ORD-000911,PRD-0024,4,186.68,112.88,746.72,1
ITEM-001887,ORD-000912,PRD-0019,4,224.66,145.09,898.64,1
ITEM-001888,ORD-000913,PRD-0075,9,251.02,119.58,2259.18,1
ITEM-001889,ORD-000913,PRD-0021,8,229.81,118.82,1838.48,1
ITEM-001890,ORD-000913,PRD-0043,7,199.75,130.34,1398.25,1
ITEM-001891,ORD-000914,PRD-0052,8,189.21,97.29,1513.68,1
ITEM-001892,ORD-000915,PRD-0030,5,232.59,82.94,1162.95,1
ITEM-001893,ORD-000915,PRD-0016,8,383.39,136.31,3067.12,0
ITEM-001894,ORD-000916,PRD-0003,5,105.82,70.64,529.1,1
ITEM-001895,ORD-000916,PRD-0053,6,241.86,153.63,1451.16,1
ITEM-001896,ORD-000917,PRD-0046,10,291.65,193.12,2916.5,1
ITEM-001897,ORD-000917,PRD-0006,8,257.0,129.8,2056.0,1
ITEM-001898,ORD-000918,PRD-0009,10,300.4,108.18,3004.0,1
ITEM-001899,ORD-000918,PRD-0019,9,224.66,145.09,2021.94,1
ITEM-001900,ORD-000918,PRD-0043,7,199.75,130.34,1398.25,1
ITEM-001901,ORD-000918,PRD-0030,2,232.59,82.94,465.18,1
ITEM-001902,ORD-000919,PRD-0029,3,304.75,164.23,914.25,1
ITEM-001903,ORD-000920,PRD-0029,1,304.75,164.23,304.75,1
ITEM-001904,ORD-000921,PRD-0016,5,383.39,136.31,1916.95,0
ITEM-001905,ORD-000921,PRD-0046,9,291.65,193.12,2624.85,1
ITEM-001906,ORD-000921,PRD-0048,2,249.37,165.35,498.74,1
ITEM-001907,ORD-000921,PRD-0044,6,30.25,20.97,181.5,1
ITEM-001908,ORD-000922,PRD-0010,6,485.42,190.99,2912.52,1
ITEM-001909,ORD-000922,PRD-0070,6,443.08,174.59,2658.48,1
ITEM-001910,ORD-000923,PRD-0061,3,472.66,192.57,1417.98,1
ITEM-001911,ORD-000923,PRD-0012,2,283.07,189.66,566.14,1
ITEM-001912,ORD-000923,PRD-0041,4,10.66,6.15,42.64,1
ITEM-001913,ORD-000924,PRD-0078,4,119.55,65.24,478.2,1
ITEM-001914,ORD-000925,PRD-0034,2,250.82,118.1,501.64,1
ITEM-001915,ORD-000925,PRD-0002,5,92.63,43.77,463.15,1
ITEM-001916,ORD-000926,PRD-0027,1,58.65,25.04,58.65,1
ITEM-001917,ORD-000926,PRD-0073,5,268.28,160.25,1341.4,1
ITEM-001918,ORD-000926,PRD-0079,9,447.38,183.13,4026.42,1
ITEM-001919,ORD-000927,PRD-0063,7,455.89,189.31,3191.23,1
ITEM-001920,ORD-000927,PRD-0049,2,181.32,99.28,362.64,1
ITEM-001921,ORD-000927,PRD-0069,5,30.75,13.51,153.75,1
ITEM-001922,ORD-000927,PRD-0059,6,339.39,187.07,2036.34,0
ITEM-001923,ORD-000928,PRD-0060,10,63.73,29.25,637.3,1
ITEM-001924,ORD-000929,PRD-0036,2,202.23,127.8,404.46,1
ITEM-001925,ORD-000929,PRD-0035,1,170.14,70.36,170.14,1
ITEM-001926,ORD-000930,PRD-0052,8,189.21,97.29,1513.68,1
ITEM-001927,ORD-000930,PRD-0018,9,83.41,46.68,750.69,1
ITEM-001928,ORD-000930,PRD-0080,6,386.83,172.73,2320.98,1
ITEM-001929,ORD-000931,PRD-0009,9,300.4,108.18,2703.6,1
ITEM-001930,ORD-000932,PRD-0039,5,221.89,106.65,1109.45,1
ITEM-001931,ORD-000932,PRD-0051,6,274.88,145.41,1649.28,1
ITEM-001932,ORD-000932,PRD-0007,3,141.01,66.36,423.03,1
ITEM-001933,ORD-000932,PRD-0072,4,339.13,128.08,1356.52,1
ITEM-001934,ORD-000933,PRD-0008,9,136.15,47.77,1225.35,1
ITEM-001935,ORD-000934,PRD-0078,8,119.55,65.24,956.4,1
ITEM-001936,ORD-000934,PRD-0054,1,15.13,7.76,15.13,1
ITEM-001937,ORD-000935,PRD-0022,1,269.21,94.37,269.21,1
ITEM-001938,ORD-000935,PRD-0021,9,229.81,118.82,2068.29,1
ITEM-001939,ORD-000935,PRD-0080,7,386.83,172.73,2707.81,1
ITEM-001940,ORD-000935,PRD-0032,6,237.14,135.77,1422.84,0
ITEM-001941,ORD-000935,PRD-0075,3,251.02,119.58,753.06,1
ITEM-001942,ORD-000936,PRD-0042,7,18.3,10.66,128.1,1
ITEM-001943,ORD-000937,PRD-0073,1,268.28,160.25,268.28,1
ITEM-001944,ORD-000938,PRD-0046,1,291.65,193.12,291.65,1
ITEM-001945,ORD-000938,PRD-0044,6,30.25,20.97,181.5,1
ITEM-001946,ORD-000939,PRD-0001,2,16.36,9.88,32.72,1
ITEM-001947,ORD-000939,PRD-0079,1,447.38,183.13,447.38,1
ITEM-001948,ORD-000939,PRD-0037,6,369.76,191.8,2218.56,1
ITEM-001949,ORD-000939,PRD-0054,6,15.13,7.76,90.78,1
ITEM-001950,ORD-000940,PRD-0063,1,455.89,189.31,455.89,1
ITEM-001951,ORD-000941,PRD-0023,3,292.62,142.19,877.86,1
ITEM-001952,ORD-000942,PRD-0003,4,105.82,70.64,423.28,1
ITEM-001953,ORD-000943,PRD-0057,10,133.74,64.55,1337.4,1
ITEM-001954,ORD-000944,PRD-0031,7,135.64,66.17,949.48,0
ITEM-001955,ORD-000945,PRD-0004,1,315.28,125.61,315.28,1
ITEM-001956,ORD-000946,PRD-0040,6,31.44,17.52,188.64,0
ITEM-001957,ORD-000946,PRD-0013,3,90.56,46.3,271.68,1
ITEM-001958,ORD-000947,PRD-0067,10,287.56,173.49,2875.6,1
ITEM-001959,ORD-000947,PRD-0056,3,182.46,64.25,547.38,1
ITEM-001960,ORD-000947,PRD-0044,10,30.25,20.97,302.5,1
ITEM-001961,ORD-000948,PRD-0049,6,181.32,99.28,1087.92,1
ITEM-001962,ORD-000949,PRD-0070,4,443.08,174.59,1772.32,1
ITEM-001963,ORD-000949,PRD-0003,4,105.82,70.64,423.28,1
ITEM-001964,ORD-000949,PRD-0015,3,82.67,30.8,248.01,1
ITEM-001965,ORD-000949,PRD-0078,3,119.55,65.24,358.65,1
ITEM-001966,ORD-000950,PRD-0003,9,105.82,70.64,952.38,1
ITEM-001967,ORD-000950,PRD-0059,10,339.39,187.07,3393.9,0
ITEM-001968,ORD-000951,PRD-0015,8,82.67,30.8,661.36,1
ITEM-001969,ORD-000952,PRD-0073,4,268.28,160.25,1073.12,1
ITEM-001970,ORD-000953,PRD-0006,1,257.0,129.8,257.0,1
ITEM-001971,ORD-000954,PRD-0071,8,296.43,140.08,2371.44,1
ITEM-001972,ORD-000955,PRD-0062,2,81.57,40.39,163.14,1
ITEM-001973,ORD-000955,PRD-0057,9,133.74,64.55,1203.66,1
ITEM-001974,ORD-000956,PRD-0001,8,16.36,9.88,130.88,1
ITEM-001975,ORD-000957,PRD-0039,9,221.89,106.65,1997.01,1
ITEM-001976,ORD-000958,PRD-0079,3,447.38,183.13,1342.14,1
ITEM-001977,ORD-000958,PRD-0038,2,277.68,124.47,555.36,1
ITEM-001978,ORD-000959,PRD-0017,9,339.58,185.04,3056.22,1
ITEM-001979,ORD-000959,PRD-0015,5,82.67,30.8,413.35,1
ITEM-001980,ORD-000959,PRD-0079,7,447.38,183.13,3131.66,1
ITEM-001981,ORD-000960,PRD-0035,5,170.14,70.36,850.7,1
ITEM-001982,ORD-000960,PRD-0051,3,274.88,145.41,824.64,1
ITEM-001983,ORD-000961,PRD-0048,3,249.37,165.35,748.11,1
ITEM-001984,ORD-000961,PRD-0058,3,188.66,92.85,565.98,1
ITEM-001985,ORD-000961,PRD-0003,3,105.82,70.64,317.46,1
ITEM-001986,ORD-000961,PRD-0059,9,339.39,187.07,3054.51,0
ITEM-001987,ORD-000961,PRD-0075,1,251.02,119.58,251.02,1
ITEM-001988,ORD-000962,PRD-0056,3,182.46,64.25,547.38,1
ITEM-001989,ORD-000963,PRD-0003,10,105.82,70.64,1058.2,1
ITEM-001990,ORD-000963,PRD-0077,3,329.79,160.78,989.37,1
ITEM-001991,ORD-000963,PRD-0080,3,386.83,172.73,1160.49,1
ITEM-001992,ORD-000963,PRD-0067,3,287.56,173.49,862.68,1
ITEM-001993,ORD-000964,PRD-0074,10,281.58,183.0,2815.8,1
ITEM-001994,ORD-000965,PRD-0043,7,199.75,130.34,1398.25,1
ITEM-001995,ORD-000966,PRD-0002,2,92.63,43.77,185.26,1
ITEM-001996,ORD-000967,PRD-0059,8,339.39,187.07,2715.12,0
ITEM-001997,ORD-000968,PRD-0049,6,181.32,99.28,1087.92,1
ITEM-001998,ORD-000969,PRD-0005,9,133.48,76.14,1201.32,1
ITEM-001999,ORD-000969,PRD-0058,6,188.66,92.85,1131.96,1
ITEM-002000,ORD-000969,PRD-0013,3,90.56,46.3,271.68,1
ITEM-002001,ORD-000970,PRD-0026,7,273.09,111.39,1911.63,1
ITEM-002002,ORD-000971,PRD-0048,5,249.37,165.35,1246.85,1
ITEM-002003,ORD-000972,PRD-0075,8,251.02,119.58,2008.16,1
ITEM-002004,ORD-000972,PRD-0007,6,141.01,66.36,846.06,1
ITEM-002005,ORD-000972,PRD-0057,7,133.74,64.55,936.18,1
ITEM-002006,ORD-000973,PRD-0074,1,281.58,183.0,281.58,1
ITEM-002007,ORD-000973,PRD-0078,6,119.55,65.24,717.3,1
ITEM-002008,ORD-000973,PRD-0080,6,386.83,172.73,2320.98,1
ITEM-002009,ORD-000974,PRD-0064,2,134.91,85.58,269.82,1
ITEM-002010,ORD-000975,PRD-0064,2,134.91,85.58,269.82,1
ITEM-002011,ORD-000975,PRD-0009,2,300.4,108.18,600.8,1
ITEM-002012,ORD-000975,PRD-0031,10,135.64,66.17,1356.4,0
ITEM-002013,ORD-000976,PRD-0062,10,81.57,40.39,815.7,1
ITEM-002014,ORD-000977,PRD-0012,4,283.07,189.66,1132.28,1
ITEM-002015,ORD-000978,PRD-0078,3,119.55,65.24,358.65,1
ITEM-002016,ORD-000978,PRD-0042,1,18.3,10.66,18.3,1
ITEM-002017,ORD-000979,PRD-0043,3,199.75,130.34,599.25,1
ITEM-002018,ORD-000980,PRD-0016,8,383.39,136.31,3067.12,0
ITEM-002019,ORD-000981,PRD-0002,5,92.63,43.77,463.15,1
ITEM-002020,ORD-000982,PRD-0021,7,229.81,118.82,1608.67,1
ITEM-002021,ORD-000982,PRD-0062,10,81.57,40.39,815.7,1
ITEM-002022,ORD-000982,PRD-0058,7,188.66,92.85,1320.62,1
ITEM-002023,ORD-000983,PRD-0071,1,296.43,140.08,296.43,1
ITEM-002024,ORD-000983,PRD-0054,10,15.13,7.76,151.3,1
ITEM-002025,ORD-000984,PRD-0054,8,15.13,7.76,121.04,1
ITEM-002026,ORD-000985,PRD-0061,3,472.66,192.57,1417.98,1
ITEM-002027,ORD-000985,PRD-0078,3,119.55,65.24,358.65,1
ITEM-002028,ORD-000986,PRD-0029,6,304.75,164.23,1828.5,1
ITEM-002029,ORD-000987,PRD-0058,8,188.66,92.85,1509.28,1
ITEM-002030,ORD-000987,PRD-0068,9,66.43,33.98,597.87,1
ITEM-002031,ORD-000988,PRD-0032,4,237.14,135.77,948.56,0
ITEM-002032,ORD-000988,PRD-0033,10,95.58,62.65,955.8,1
ITEM-002033,ORD-000988,PRD-0067,5,287.56,173.49,1437.8,1
ITEM-002034,ORD-000989,PRD-0062,7,81.57,40.39,570.99,1
ITEM-002035,ORD-000989,PRD-0079,6,447.38,183.13,2684.28,1
ITEM-002036,ORD-000990,PRD-0026,10,273.09,111.39,2730.9,1
ITEM-002037,ORD-000990,PRD-0022,6,269.21,94.37,1615.26,1
ITEM-002038,ORD-000991,PRD-0059,2,339.39,187.07,678.78,0
ITEM-002039,ORD-000992,PRD-0040,6,31.44,17.52,188.64,0
ITEM-002040,ORD-000993,PRD-0032,8,237.14,135.77,1897.12,0
ITEM-002041,ORD-000994,PRD-0012,3,283.07,189.66,849.21,1
ITEM-002042,ORD-000995,PRD-0072,9,339.13,128.08,3052.17,1
ITEM-002043,ORD-000996,PRD-0072,8,339.13,128.08,2713.04,1
ITEM-002044,ORD-000997,PRD-0038,2,277.68,124.47,555.36,1
ITEM-002045,ORD-000997,PRD-0029,7,304.75,164.23,2133.25,1
ITEM-002046,ORD-000997,PRD-0072,4,339.13,128.08,1356.52,1
ITEM-002047,ORD-000997,PRD-0005,7,133.48,76.14,934.36,1
ITEM-002048,ORD-000998,PRD-0053,5,241.86,153.63,1209.3,1
ITEM-002049,ORD-000998,PRD-0031,6,135.64,66.17,813.84,0
ITEM-002050,ORD-000998,PRD-0075,1,251.02,119.58,251.02,1
ITEM-002051,ORD-000998,PRD-0040,1,31.44,17.52,31.44,0
ITEM-002052,ORD-000998,PRD-0056,7,182.46,64.25,1277.22,1
ITEM-002053,ORD-000999,PRD-0029,4,304.75,164.23,1219.0,1
ITEM-002054,ORD-001000,PRD-0070,10,443.08,174.59,4430.8,1
ITEM-002055,ORD-001000,PRD-0032,7,237.14,135.77,1659.98,0
ITEM-002056,ORD-001000,PRD-0050,10,26.36,10.6,263.6,1
ITEM-002057,ORD-001000,PRD-0040,3,31.44,17.52,94.32,0
ITEM-002058,ORD-001000,PRD-0030,8,232.59,82.94,1860.72,1
