entry_id,date,account_code,account_name,debit,credit,reference,description
JE-0002404,2023-05-31,4100,Shipping Revenue,0.0,69.62,ORD-000631,Shipping charged to customer
JE-0002405,2023-05-31,2100,Sales Tax Payable,0.0,161.59,ORD-000631,Sales tax collected
JE-0002406,2023-05-31,4000,Product Sales,0.0,1523.75,ORD-000632,Order revenue
JE-0002407,2023-05-31,5000,Cost of Goods Sold,821.15,0.0,ORD-000632,Order COGS
JE-0002408,2023-05-31,4100,Shipping Revenue,0.0,30.27,ORD-000632,Shipping charged to customer
JE-0002409,2023-05-31,2100,Sales Tax Payable,0.0,68.57,ORD-000632,Sales tax collected
JE-0002410,2023-05-31,4000,Product Sales,0.0,2835.96,ORD-000633,Order revenue
JE-0002411,2023-05-31,5000,Cost of Goods Sold,1155.42,0.0,ORD-000633,Order COGS
JE-0002412,2023-05-31,4100,Shipping Revenue,0.0,56.69,ORD-000633,Shipping charged to customer
JE-0002413,2023-05-31,2100,Sales Tax Payable,0.0,163.07,ORD-000633,Sales tax collected
JE-0002414,2023-05-31,4000,Product Sales,0.0,572.5,ORD-000634,Order revenue
JE-0002415,2023-05-31,5000,Cost of Goods Sold,384.7,0.0,ORD-000634,Order COGS
JE-0002416,2023-05-31,4100,Shipping Revenue,0.0,6.87,ORD-000634,Shipping charged to customer
JE-0002417,2023-05-31,2100,Sales Tax Payable,0.0,37.21,ORD-000634,Sales tax collected
JE-0002418,2023-05-31,4000,Product Sales,0.0,668.36,ORD-000635,Order revenue
JE-0002419,2023-05-31,5000,Cost of Goods Sold,373.5,0.0,ORD-000635,Order COGS
JE-0002420,2023-05-31,4100,Shipping Revenue,0.0,32.21,ORD-000635,Shipping charged to customer
JE-0002421,2023-05-31,2100,Sales Tax Payable,0.0,38.43,ORD-000635,Sales tax collected
JE-0002422,2023-05-31,4000,Product Sales,0.0,1126.32,ORD-000636,Order revenue
JE-0002423,2023-05-31,5000,Cost of Goods Sold,732.0,0.0,ORD-000636,Order COGS
JE-0002424,2023-05-31,4100,Shipping Revenue,0.0,29.34,ORD-000636,Shipping charged to customer
JE-0002425,2023-05-31,2100,Sales Tax Payable,0.0,64.76,ORD-000636,Sales tax collected
JE-0002426,2023-06-01,4000,Product Sales,0.0,3944.15,ORD-000637,Order revenue
JE-0002427,2023-06-01,5000,Cost of Goods Sold,1849.46,0.0,ORD-000637,Order COGS
JE-0002428,2023-06-01,4100,Shipping Revenue,0.0,69.64,ORD-000637,Shipping charged to customer
JE-0002429,2023-06-01,2100,Sales Tax Payable,0.0,246.51,ORD-000637,Sales tax collected
JE-0002430,2023-06-01,4000,Product Sales,0.0,1646.27,ORD-000638,Order revenue
JE-0002431,2023-06-01,5000,Cost of Goods Sold,863.34,0.0,ORD-000638,Order COGS
JE-0002432,2023-06-01,4100,Shipping Revenue,0.0,63.85,ORD-000638,Shipping charged to customer
JE-0002433,2023-06-01,2100,Sales Tax Payable,0.0,65.85,ORD-000638,Sales tax collected
JE-0002434,2023-06-01,4000,Product Sales,0.0,2875.6,ORD-000639,Order revenue
JE-0002435,2023-06-01,5000,Cost of Goods Sold,1734.9,0.0,ORD-000639,Order COGS
JE-0002436,2023-06-01,4100,Shipping Revenue,0.0,53.92,ORD-000639,Shipping charged to customer
JE-0002437,2023-06-01,2100,Sales Tax Payable,0.0,115.02,ORD-000639,Sales tax collected
JE-0002438,2023-06-01,4000,Product Sales,0.0,7229.65,ORD-000640,Order revenue
JE-0002439,2023-06-01,5000,Cost of Goods Sold,3399.49,0.0,ORD-000640,Order COGS
JE-0002440,2023-06-01,4100,Shipping Revenue,0.0,104.52,ORD-000640,Shipping charged to customer
JE-0002441,2023-06-01,2100,Sales Tax Payable,0.0,433.78,ORD-000640,Sales tax collected
JE-0002442,2023-06-02,4000,Product Sales,0.0,2692.1,ORD-000641,Order revenue
JE-0002443,2023-06-02,5000,Cost of Goods Sold,943.7,0.0,ORD-000641,Order COGS
JE-0002444,2023-06-02,4100,Shipping Revenue,0.0,107.4,ORD-000641,Shipping charged to customer
JE-0002445,2023-06-02,2100,Sales Tax Payable,0.0,107.68,ORD-000641,Sales tax collected
JE-0002446,2023-06-02,4000,Product Sales,0.0,476.37,ORD-000642,Order revenue
JE-0002447,2023-06-02,5000,Cost of Goods Sold,312.39,0.0,ORD-000642,Order COGS
JE-0002448,2023-06-02,4100,Shipping Revenue,0.0,76.42,ORD-000642,Shipping charged to customer
JE-0002449,2023-06-02,2100,Sales Tax Payable,0.0,22.63,ORD-000642,Sales tax collected
JE-0002450,2023-06-02,4000,Product Sales,0.0,443.78,ORD-000643,Order revenue
JE-0002451,2023-06-02,5000,Cost of Goods Sold,213.3,0.0,ORD-000643,Order COGS
JE-0002452,2023-06-02,4100,Shipping Revenue,0.0,14.75,ORD-000643,Shipping charged to customer
JE-0002453,2023-06-02,4000,Product Sales,0.0,7841.76,ORD-000644,Order revenue
JE-0002454,2023-06-02,5000,Cost of Goods Sold,4049.26,0.0,ORD-000644,Order COGS
JE-0002455,2023-06-02,4100,Shipping Revenue,0.0,120.07,ORD-000644,Shipping charged to customer
JE-0002456,2023-06-02,2100,Sales Tax Payable,0.0,218.81,ORD-000644,Sales tax collected
JE-0002457,2023-06-02,4000,Product Sales,0.0,2280.01,ORD-000645,Order revenue
JE-0002458,2023-06-02,5000,Cost of Goods Sold,1208.22,0.0,ORD-000645,Order COGS
JE-0002459,2023-06-02,4100,Shipping Revenue,0.0,118.76,ORD-000645,Shipping charged to customer
JE-0002460,2023-06-02,2100,Sales Tax Payable,0.0,131.1,ORD-000645,Sales tax collected
JE-0002461,2023-06-03,4000,Product Sales,0.0,3502.46,ORD-000646,Order revenue
JE-0002462,2023-06-03,5000,Cost of Goods Sold,1846.66,0.0,ORD-000646,Order COGS
JE-0002463,2023-06-03,4100,Shipping Revenue,0.0,30.13,ORD-000646,Shipping charged to customer
JE-0002464,2023-06-03,2100,Sales Tax Payable,0.0,140.1,ORD-000646,Sales tax collected
JE-0002465,2023-06-03,4000,Product Sales,0.0,2509.8,ORD-000647,Order revenue
JE-0002466,2023-06-03,5000,Cost of Goods Sold,1537.82,0.0,ORD-000647,Order COGS
JE-0002467,2023-06-03,4100,Shipping Revenue,0.0,66.01,ORD-000647,Shipping charged to customer
JE-0002468,2023-06-03,2100,Sales Tax Payable,0.0,150.59,ORD-000647,Sales tax collected
JE-0002469,2023-06-03,4000,Product Sales,0.0,4170.59,ORD-000648,Order revenue
JE-0002470,2023-06-03,5000,Cost of Goods Sold,1969.0,0.0,ORD-000648,Order COGS
JE-0002471,2023-06-03,4100,Shipping Revenue,0.0,138.51,ORD-000648,Shipping charged to customer
JE-0002472,2023-06-03,2100,Sales Tax Payable,0.0,260.66,ORD-000648,Sales tax collected
JE-0002473,2023-06-05,4000,Product Sales,0.0,341.57,ORD-000649,Order revenue
JE-0002474,2023-06-05,5000,Cost of Goods Sold,181.01,0.0,ORD-000649,Order COGS
JE-0002475,2023-06-05,4100,Shipping Revenue,0.0,28.71,ORD-000649,Shipping charged to customer
JE-0002476,2023-06-05,2100,Sales Tax Payable,0.0,20.49,ORD-000649,Sales tax collected
JE-0002477,2023-06-05,4000,Product Sales,0.0,2453.89,ORD-000650,Order revenue
JE-0002478,2023-06-05,5000,Cost of Goods Sold,1345.45,0.0,ORD-000650,Order COGS
JE-0002479,2023-06-05,4100,Shipping Revenue,0.0,78.88,ORD-000650,Shipping charged to customer
JE-0002480,2023-06-05,2100,Sales Tax Payable,0.0,159.5,ORD-000650,Sales tax collected
JE-0002481,2023-06-05,4000,Product Sales,0.0,2187.82,ORD-000651,Order revenue
JE-0002482,2023-06-05,5000,Cost of Goods Sold,870.88,0.0,ORD-000651,Order COGS
JE-0002483,2023-06-05,4100,Shipping Revenue,0.0,77.9,ORD-000651,Shipping charged to customer
JE-0002484,2023-06-05,2100,Sales Tax Payable,0.0,87.51,ORD-000651,Sales tax collected
JE-0002485,2023-06-06,4000,Product Sales,0.0,1287.19,ORD-000652,Order revenue
JE-0002486,2023-06-06,5000,Cost of Goods Sold,629.51,0.0,ORD-000652,Order COGS
JE-0002487,2023-06-06,4100,Shipping Revenue,0.0,64.37,ORD-000652,Shipping charged to customer
JE-0002488,2023-06-06,2100,Sales Tax Payable,0.0,3.72,ORD-000652,Sales tax collected
JE-0002489,2023-06-06,4000,Product Sales,0.0,7235.12,ORD-000653,Order revenue
JE-0002490,2023-06-06,5000,Cost of Goods Sold,2836.89,0.0,ORD-000653,Order COGS
JE-0002491,2023-06-06,4100,Shipping Revenue,0.0,81.84,ORD-000653,Shipping charged to customer
JE-0002492,2023-06-06,2100,Sales Tax Payable,0.0,434.11,ORD-000653,Sales tax collected
JE-0002493,2023-06-06,4000,Product Sales,0.0,824.64,ORD-000654,Order revenue
JE-0002494,2023-06-06,5000,Cost of Goods Sold,436.23,0.0,ORD-000654,Order COGS
JE-0002495,2023-06-06,4100,Shipping Revenue,0.0,40.42,ORD-000654,Shipping charged to customer
JE-0002496,2023-06-06,2100,Sales Tax Payable,0.0,56.49,ORD-000654,Sales tax collected
JE-0002497,2023-06-06,4000,Product Sales,0.0,5699.4,ORD-000655,Order revenue
JE-0002498,2023-06-06,5000,Cost of Goods Sold,2551.47,0.0,ORD-000655,Order COGS
JE-0002499,2023-06-06,4100,Shipping Revenue,0.0,65.22,ORD-000655,Shipping charged to customer
JE-0002500,2023-06-06,2100,Sales Tax Payable,0.0,227.98,ORD-000655,Sales tax collected
JE-0002501,2023-06-06,4000,Product Sales,0.0,4040.34,ORD-000656,Order revenue
JE-0002502,2023-06-06,5000,Cost of Goods Sold,2364.48,0.0,ORD-000656,Order COGS
JE-0002503,2023-06-06,4100,Shipping Revenue,0.0,75.1,ORD-000656,Shipping charged to customer
JE-0002504,2023-06-06,2100,Sales Tax Payable,0.0,161.61,ORD-000656,Sales tax collected
JE-0002505,2023-06-06,4000,Product Sales,0.0,250.82,ORD-000657,Order revenue
JE-0002506,2023-06-06,5000,Cost of Goods Sold,118.1,0.0,ORD-000657,Order COGS
JE-0002507,2023-06-06,4100,Shipping Revenue,0.0,13.76,ORD-000657,Shipping charged to customer
JE-0002508,2023-06-06,2100,Sales Tax Payable,0.0,15.05,ORD-000657,Sales tax collected
JE-0002509,2023-06-07,4000,Product Sales,0.0,2979.64,ORD-000658,Order revenue
JE-0002510,2023-06-07,5000,Cost of Goods Sold,1758.0,0.0,ORD-000658,Order COGS
JE-0002511,2023-06-07,4100,Shipping Revenue,0.0,54.81,ORD-000658,Shipping charged to customer
JE-0002512,2023-06-07,4000,Product Sales,0.0,1813.2,ORD-000659,Order revenue
JE-0002513,2023-06-07,5000,Cost of Goods Sold,992.8,0.0,ORD-000659,Order COGS
JE-0002514,2023-06-07,4100,Shipping Revenue,0.0,81.0,ORD-000659,Shipping charged to customer
JE-0002515,2023-06-07,2100,Sales Tax Payable,0.0,86.13,ORD-000659,Sales tax collected
JE-0002516,2023-06-07,4000,Product Sales,0.0,1319.25,ORD-000660,Order revenue
JE-0002517,2023-06-07,5000,Cost of Goods Sold,836.46,0.0,ORD-000660,Order COGS
JE-0002518,2023-06-07,4100,Shipping Revenue,0.0,39.55,ORD-000660,Shipping charged to customer
JE-0002519,2023-06-07,2100,Sales Tax Payable,0.0,38.26,ORD-000660,Sales tax collected
JE-0002520,2023-06-08,4000,Product Sales,0.0,2133.25,ORD-000661,Order revenue
JE-0002521,2023-06-08,5000,Cost of Goods Sold,1149.61,0.0,ORD-000661,Order COGS
JE-0002522,2023-06-08,4100,Shipping Revenue,0.0,17.98,ORD-000661,Shipping charged to customer
JE-0002523,2023-06-08,2100,Sales Tax Payable,0.0,127.99,ORD-000661,Sales tax collected
JE-0002524,2023-06-08,4000,Product Sales,0.0,4016.25,ORD-000662,Order revenue
JE-0002525,2023-06-08,5000,Cost of Goods Sold,1840.06,0.0,ORD-000662,Order COGS
JE-0002526,2023-06-08,4100,Shipping Revenue,0.0,105.4,ORD-000662,Shipping charged to customer
JE-0002527,2023-06-08,2100,Sales Tax Payable,0.0,265.07,ORD-000662,Sales tax collected
JE-0002528,2023-06-08,4000,Product Sales,0.0,2002.28,ORD-000663,Order revenue
JE-0002529,2023-06-08,5000,Cost of Goods Sold,895.28,0.0,ORD-000663,Order COGS
JE-0002530,2023-06-08,4100,Shipping Revenue,0.0,64.09,ORD-000663,Shipping charged to customer
JE-0002531,2023-06-08,2100,Sales Tax Payable,0.0,120.14,ORD-000663,Sales tax collected
JE-0002532,2023-06-09,4000,Product Sales,0.0,3539.42,ORD-000664,Order revenue
JE-0002533,2023-06-09,5000,Cost of Goods Sold,1584.09,0.0,ORD-000664,Order COGS
JE-0002534,2023-06-09,4100,Shipping Revenue,0.0,135.52,ORD-000664,Shipping charged to customer
JE-0002535,2023-06-09,2100,Sales Tax Payable,0.0,224.75,ORD-000664,Sales tax collected
JE-0002536,2023-06-09,4000,Product Sales,0.0,3806.06,ORD-000665,Order revenue
JE-0002537,2023-06-09,5000,Cost of Goods Sold,1789.15,0.0,ORD-000665,Order COGS
JE-0002538,2023-06-09,4100,Shipping Revenue,0.0,119.94,ORD-000665,Shipping charged to customer
JE-0002539,2023-06-09,2100,Sales Tax Payable,0.0,147.0,ORD-000665,Sales tax collected
JE-0002540,2023-06-09,4000,Product Sales,0.0,5161.18,ORD-000666,Order revenue
JE-0002541,2023-06-09,5000,Cost of Goods Sold,2697.81,0.0,ORD-000666,Order COGS
JE-0002542,2023-06-09,4100,Shipping Revenue,0.0,95.07,ORD-000666,Shipping charged to customer
JE-0002543,2023-06-09,2100,Sales Tax Payable,0.0,206.45,ORD-000666,Sales tax collected
JE-0002544,2023-06-09,4000,Product Sales,0.0,6630.98,ORD-000667,Order revenue
JE-0002545,2023-06-09,5000,Cost of Goods Sold,3325.3,0.0,ORD-000667,Order COGS
JE-0002546,2023-06-09,4100,Shipping Revenue,0.0,281.01,ORD-000667,Shipping charged to customer
JE-0002547,2023-06-10,4000,Product Sales,0.0,3184.02,ORD-000668,Order revenue
JE-0002548,2023-06-10,5000,Cost of Goods Sold,1734.58,0.0,ORD-000668,Order COGS
JE-0002549,2023-06-10,4100,Shipping Revenue,0.0,130.23,ORD-000668,Shipping charged to customer
JE-0002550,2023-06-10,2100,Sales Tax Payable,0.0,59.48,ORD-000668,Sales tax collected
JE-0002551,2023-06-12,4000,Product Sales,0.0,4726.6,ORD-000669,Order revenue
JE-0002552,2023-06-12,5000,Cost of Goods Sold,1925.7,0.0,ORD-000669,Order COGS
JE-0002553,2023-06-12,4100,Shipping Revenue,0.0,40.55,ORD-000669,Shipping charged to customer
JE-0002554,2023-06-12,2100,Sales Tax Payable,0.0,307.23,ORD-000669,Sales tax collected
JE-0002555,2023-06-12,4000,Product Sales,0.0,1290.63,ORD-000670,Order revenue
JE-0002556,2023-06-12,5000,Cost of Goods Sold,528.98,0.0,ORD-000670,Order COGS
JE-0002557,2023-06-12,4100,Shipping Revenue,0.0,45.84,ORD-000670,Shipping charged to customer
JE-0002558,2023-06-12,2100,Sales Tax Payable,0.0,61.3,ORD-000670,Sales tax collected
JE-0002559,2023-06-12,4000,Product Sales,0.0,446.11,ORD-000671,Order revenue
JE-0002560,2023-06-12,5000,Cost of Goods Sold,204.75,0.0,ORD-000671,Order COGS
JE-0002561,2023-06-12,4100,Shipping Revenue,0.0,63.69,ORD-000671,Shipping charged to customer
JE-0002562,2023-06-12,2100,Sales Tax Payable,0.0,25.65,ORD-000671,Sales tax collected
JE-0002563,2023-06-13,4000,Product Sales,0.0,2305.01,ORD-000673,Order revenue
JE-0002564,2023-06-13,5000,Cost of Goods Sold,1495.47,0.0,ORD-000673,Order COGS
JE-0002565,2023-06-13,4100,Shipping Revenue,0.0,52.89,ORD-000673,Shipping charged to customer
JE-0002566,2023-06-13,2100,Sales Tax Payable,0.0,144.06,ORD-000673,Sales tax collected
JE-0002567,2023-06-13,4000,Product Sales,0.0,4440.19,ORD-000674,Order revenue
JE-0002568,2023-06-13,5000,Cost of Goods Sold,1959.08,0.0,ORD-000674,Order COGS
JE-0002569,2023-06-13,4100,Shipping Revenue,0.0,102.21,ORD-000674,Shipping charged to customer
JE-0002570,2023-06-13,2100,Sales Tax Payable,0.0,277.51,ORD-000674,Sales tax collected
JE-0002571,2023-06-13,4000,Product Sales,0.0,943.3,ORD-000675,Order revenue
JE-0002572,2023-06-13,5000,Cost of Goods Sold,464.25,0.0,ORD-000675,Order COGS
JE-0002573,2023-06-13,4100,Shipping Revenue,0.0,25.04,ORD-000675,Shipping charged to customer
JE-0002574,2023-06-13,2100,Sales Tax Payable,0.0,37.73,ORD-000675,Sales tax collected
JE-0002575,2023-06-13,4000,Product Sales,0.0,11439.38,ORD-000676,Order revenue
JE-0002576,2023-06-13,5000,Cost of Goods Sold,5576.5,0.0,ORD-000676,Order COGS
JE-0002577,2023-06-13,4100,Shipping Revenue,0.0,220.6,ORD-000676,Shipping charged to customer
JE-0002578,2023-06-13,2100,Sales Tax Payable,0.0,437.32,ORD-000676,Sales tax collected
JE-0002579,2023-06-14,4000,Product Sales,0.0,1255.1,ORD-000677,Order revenue
JE-0002580,2023-06-14,5000,Cost of Goods Sold,597.9,0.0,ORD-000677,Order COGS
JE-0002581,2023-06-14,4100,Shipping Revenue,0.0,32.51,ORD-000677,Shipping charged to customer
JE-0002582,2023-06-14,2100,Sales Tax Payable,0.0,50.2,ORD-000677,Sales tax collected
JE-0002583,2023-06-14,4000,Product Sales,0.0,2163.42,ORD-000679,Order revenue
JE-0002584,2023-06-14,5000,Cost of Goods Sold,1171.02,0.0,ORD-000679,Order COGS
JE-0002585,2023-06-14,4100,Shipping Revenue,0.0,79.62,ORD-000679,Shipping charged to customer
JE-0002586,2023-06-14,2100,Sales Tax Payable,0.0,129.81,ORD-000679,Sales tax collected
JE-0002587,2023-06-14,4000,Product Sales,0.0,2357.4,ORD-000680,Order revenue
JE-0002588,2023-06-14,5000,Cost of Goods Sold,1497.71,0.0,ORD-000680,Order COGS
JE-0002589,2023-06-14,4100,Shipping Revenue,0.0,31.35,ORD-000680,Shipping charged to customer
JE-0002590,2023-06-14,2100,Sales Tax Payable,0.0,106.08,ORD-000680,Sales tax collected
JE-0002591,2023-06-15,4000,Product Sales,0.0,188.64,ORD-000681,Order revenue
JE-0002592,2023-06-15,5000,Cost of Goods Sold,105.12,0.0,ORD-000681,Order COGS
JE-0002593,2023-06-15,4100,Shipping Revenue,0.0,29.7,ORD-000681,Shipping charged to customer
JE-0002594,2023-06-15,4000,Product Sales,0.0,946.05,ORD-000682,Order revenue
JE-0002595,2023-06-15,5000,Cost of Goods Sold,486.45,0.0,ORD-000682,Order COGS
JE-0002596,2023-06-15,4100,Shipping Revenue,0.0,32.58,ORD-000682,Shipping charged to customer
JE-0002597,2023-06-15,2100,Sales Tax Payable,0.0,47.3,ORD-000682,Sales tax collected
JE-0002598,2023-06-15,4000,Product Sales,0.0,834.1,ORD-000683,Order revenue
JE-0002599,2023-06-15,5000,Cost of Goods Sold,466.8,0.0,ORD-000683,Order COGS
JE-0002600,2023-06-15,4100,Shipping Revenue,0.0,9.88,ORD-000683,Shipping charged to customer
JE-0002601,2023-06-15,4000,Product Sales,0.0,919.24,ORD-000684,Order revenue
JE-0002602,2023-06-15,5000,Cost of Goods Sold,475.28,0.0,ORD-000684,Order COGS
JE-0002603,2023-06-15,4100,Shipping Revenue,0.0,60.51,ORD-000684,Shipping charged to customer
JE-0002604,2023-06-15,2100,Sales Tax Payable,0.0,57.45,ORD-000684,Sales tax collected
JE-0002605,2023-06-16,4000,Product Sales,0.0,2482.71,ORD-000685,Order revenue
JE-0002606,2023-06-16,5000,Cost of Goods Sold,1037.01,0.0,ORD-000685,Order COGS
JE-0002607,2023-06-16,4100,Shipping Revenue,0.0,72.67,ORD-000685,Shipping charged to customer
JE-0002608,2023-06-16,2100,Sales Tax Payable,0.0,99.31,ORD-000685,Sales tax collected
JE-0002609,2023-06-17,4000,Product Sales,0.0,3871.67,ORD-000686,Order revenue
JE-0002610,2023-06-17,5000,Cost of Goods Sold,1711.97,0.0,ORD-000686,Order COGS
JE-0002611,2023-06-17,4100,Shipping Revenue,0.0,163.05,ORD-000686,Shipping charged to customer
JE-0002612,2023-06-17,2100,Sales Tax Payable,0.0,172.29,ORD-000686,Sales tax collected
JE-0002613,2023-06-17,4000,Product Sales,0.0,3316.57,ORD-000687,Order revenue
JE-0002614,2023-06-17,5000,Cost of Goods Sold,1885.92,0.0,ORD-000687,Order COGS
JE-0002615,2023-06-17,4100,Shipping Revenue,0.0,91.02,ORD-000687,Shipping charged to customer
JE-0002616,2023-06-17,2100,Sales Tax Payable,0.0,140.13,ORD-000687,Sales tax collected
JE-0002617,2023-06-17,4000,Product Sales,0.0,2085.57,ORD-000688,Order revenue
JE-0002618,2023-06-17,5000,Cost of Goods Sold,855.45,0.0,ORD-000688,Order COGS
JE-0002619,2023-06-17,4100,Shipping Revenue,0.0,79.06,ORD-000688,Shipping charged to customer
JE-0002620,2023-06-17,2100,Sales Tax Payable,0.0,125.13,ORD-000688,Sales tax collected
JE-0002621,2023-06-18,4000,Product Sales,0.0,1877.5,ORD-000689,Order revenue
JE-0002622,2023-06-18,5000,Cost of Goods Sold,770.5,0.0,ORD-000689,Order COGS
JE-0002623,2023-06-18,4100,Shipping Revenue,0.0,39.78,ORD-000689,Shipping charged to customer
JE-0002624,2023-06-18,2100,Sales Tax Payable,0.0,70.53,ORD-000689,Sales tax collected
JE-0002625,2023-06-18,4000,Product Sales,0.0,105.91,ORD-000690,Order revenue
JE-0002626,2023-06-18,5000,Cost of Goods Sold,54.32,0.0,ORD-000690,Order COGS
JE-0002627,2023-06-18,4100,Shipping Revenue,0.0,16.63,ORD-000690,Shipping charged to customer
JE-0002628,2023-06-18,2100,Sales Tax Payable,0.0,5.61,ORD-000690,Sales tax collected
JE-0002629,2023-06-18,4000,Product Sales,0.0,4292.1,ORD-000691,Order revenue
JE-0002630,2023-06-18,5000,Cost of Goods Sold,1722.74,0.0,ORD-000691,Order COGS
JE-0002631,2023-06-18,4100,Shipping Revenue,0.0,72.81,ORD-000691,Shipping charged to customer
JE-0002632,2023-06-18,2100,Sales Tax Payable,0.0,124.47,ORD-000691,Sales tax collected
JE-0002633,2023-06-18,4000,Product Sales,0.0,2237.74,ORD-000692,Order revenue
JE-0002634,2023-06-18,5000,Cost of Goods Sold,1335.3,0.0,ORD-000692,Order COGS
JE-0002635,2023-06-18,4100,Shipping Revenue,0.0,44.62,ORD-000692,Shipping charged to customer
JE-0002636,2023-06-18,2100,Sales Tax Payable,0.0,147.69,ORD-000692,Sales tax collected
JE-0002637,2023-06-19,4000,Product Sales,0.0,3168.0,ORD-000693,Order revenue
JE-0002638,2023-06-19,5000,Cost of Goods Sold,1406.04,0.0,ORD-000693,Order COGS
JE-0002639,2023-06-19,4100,Shipping Revenue,0.0,36.59,ORD-000693,Shipping charged to customer
JE-0002640,2023-06-19,2100,Sales Tax Payable,0.0,221.76,ORD-000693,Sales tax collected
JE-0002641,2023-06-19,4000,Product Sales,0.0,339.58,ORD-000694,Order revenue
JE-0002642,2023-06-19,5000,Cost of Goods Sold,185.04,0.0,ORD-000694,Order COGS
JE-0002643,2023-06-19,4100,Shipping Revenue,0.0,9.89,ORD-000694,Shipping charged to customer
JE-0002644,2023-06-19,2100,Sales Tax Payable,0.0,16.13,ORD-000694,Sales tax collected
JE-0002645,2023-06-19,4000,Product Sales,0.0,2090.76,ORD-000695,Order revenue
JE-0002646,2023-06-19,5000,Cost of Goods Sold,1075.6,0.0,ORD-000695,Order COGS
JE-0002647,2023-06-19,4100,Shipping Revenue,0.0,83.85,ORD-000695,Shipping charged to customer
JE-0002648,2023-06-19,2100,Sales Tax Payable,0.0,151.58,ORD-000695,Sales tax collected
JE-0002649,2023-06-20,4000,Product Sales,0.0,30.75,ORD-000696,Order revenue
JE-0002650,2023-06-20,5000,Cost of Goods Sold,13.51,0.0,ORD-000696,Order COGS
JE-0002651,2023-06-20,4100,Shipping Revenue,0.0,14.86,ORD-000696,Shipping charged to customer
JE-0002652,2023-06-20,2100,Sales Tax Payable,0.0,2.0,ORD-000696,Sales tax collected
