shipment_id,order_id,carrier,allocated_cost,allocation_pct
SHIP-002378,ORD-002447,UPS,48.72,1.0
SHIP-002379,ORD-002448,Amazon Logistics,27.35,1.0
SHIP-002380,ORD-002449,UPS,22.78,1.0
SHIP-002381,ORD-002450,FedEx,148.64,1.0
SHIP-002382,ORD-002451,UPS,146.89,1.0
SHIP-002383,ORD-002452,DHL,44.1,1.0
SHIP-002384,ORD-002453,FedEx,17.49,1.0
SHIP-002385,ORD-002454,Amazon Logistics,37.4,1.0
SHIP-002386,ORD-002455,Amazon Logistics,58.33,1.0
SHIP-002387,ORD-002456,Amazon Logistics,9.84,1.0
SHIP-002388,ORD-002457,Amazon Logistics,18.65,1.0
SHIP-002389,ORD-002458,FedEx,29.72,1.0
SHIP-002390,ORD-002459,DHL,197.85,1.0
SHIP-002391,ORD-002460,Amazon Logistics,22.5,1.0
SHIP-002392,ORD-002461,USPS,73.28,1.0
SHIP-002393,ORD-002462,FedEx,128.34,1.0
SHIP-002394,ORD-002463,USPS,21.67,1.0
SHIP-002395,ORD-002464,USPS,88.56,1.0
SHIP-002396,ORD-002465,UPS,51.96,1.0
SHIP-002397,ORD-002466,USPS,14.92,1.0
SHIP-002398,ORD-002467,UPS,66.6,1.0
SHIP-002399,ORD-002468,UPS,65.35,1.0
SHIP-002400,ORD-002469,USPS,34.46,1.0
SHIP-002401,ORD-002470,FedEx,89.13,1.0
SHIP-002402,ORD-002471,Amazon Logistics,46.78,1.0
SHIP-002403,ORD-002472,DHL,79.88,1.0
SHIP-002404,ORD-002473,FedEx,76.18,1.0
SHIP-002405,ORD-002474,UPS,66.64,1.0
SHIP-002406,ORD-002475,UPS,18.45,1.0
SHIP-002407,ORD-002476,FedEx,143.04,1.0
SHIP-002408,ORD-002477,Amazon Logistics,10.29,1.0
SHIP-002409,ORD-002478,FedEx,51.31,1.0
SHIP-002410,ORD-002479,UPS,53.58,1.0
SHIP-002411,ORD-002480,DHL,322.43,1.0
SHIP-002412,ORD-002481,FedEx,87.78,1.0
SHIP-002413,ORD-002482,FedEx,65.05,1.0
SHIP-002414,ORD-002483,UPS,54.2,1.0
SHIP-002415,ORD-002484,UPS,36.18,1.0
SHIP-002416,ORD-002485,Amazon Logistics,26.07,1.0
SHIP-002417,ORD-002486,Amazon Logistics,27.27,1.0
SHIP-002418,ORD-002487,FedEx,11.87,1.0
SHIP-002419,ORD-002488,Amazon Logistics,58.07,1.0
SHIP-002420,ORD-002489,DHL,35.03,1.0
SHIP-002421,ORD-002490,FedEx,65.6,1.0
SHIP-002422,ORD-002491,USPS,23.45,1.0
SHIP-002423,ORD-002492,Amazon Logistics,50.2,1.0
SHIP-002424,ORD-002493,FedEx,51.84,1.0
SHIP-002425,ORD-002494,Amazon Logistics,35.12,1.0
SHIP-002426,ORD-002495,FedEx,59.75,1.0
SHIP-002427,ORD-002496,UPS,84.23,1.0
SHIP-002428,ORD-002497,DHL,30.58,1.0
SHIP-002429,ORD-002498,Amazon Logistics,15.17,1.0
SHIP-002430,ORD-002499,FedEx,29.98,1.0
SHIP-002431,ORD-002500,FedEx,89.17,1.0
SHIP-002432,ORD-002501,DHL,68.63,1.0
SHIP-002433,ORD-002502,Amazon Logistics,8.62,1.0
SHIP-002434,ORD-002503,USPS,36.53,1.0
SHIP-002435,ORD-002504,UPS,244.48,1.0
SHIP-002436,ORD-002505,USPS,16.33,1.0
SHIP-002437,ORD-002506,USPS,67.44,1.0
SHIP-002438,ORD-002507,DHL,63.26,1.0
SHIP-002439,ORD-002508,UPS,10.03,1.0
SHIP-002440,ORD-002509,USPS,75.78,1.0
SHIP-002441,ORD-002510,USPS,45.86,1.0
SHIP-002442,ORD-002511,Amazon Logistics,84.41,1.0
SHIP-002443,ORD-002512,FedEx,61.88,1.0
SHIP-002444,ORD-002513,FedEx,65.05,1.0
SHIP-002445,ORD-002514,USPS,141.25,1.0
SHIP-002446,ORD-002515,FedEx,49.76,1.0
SHIP-002447,ORD-002516,UPS,45.4,1.0
SHIP-002448,ORD-002517,USPS,18.61,1.0
SHIP-002449,ORD-002518,USPS,16.31,1.0
SHIP-002450,ORD-002519,USPS,112.29,1.0
SHIP-002451,ORD-002520,Amazon Logistics,33.67,1.0
SHIP-002452,ORD-002521,FedEx,95.78,1.0
SHIP-002453,ORD-002522,UPS,25.49,1.0
SHIP-002454,ORD-002523,FedEx,90.24,1.0
SHIP-002455,ORD-002524,UPS,51.98,1.0
SHIP-002456,ORD-002525,DHL,91.14,1.0
SHIP-002457,ORD-002526,Amazon Logistics,8.32,1.0
SHIP-002458,ORD-002527,Amazon Logistics,29.39,1.0
SHIP-002459,ORD-002528,UPS,43.18,1.0
SHIP-002460,ORD-002529,FedEx,79.67,1.0
SHIP-002461,ORD-002530,UPS,9.67,1.0
SHIP-002462,ORD-002531,USPS,34.88,1.0
SHIP-002463,ORD-002532,DHL,84.19,1.0
SHIP-002464,ORD-002533,DHL,19.47,1.0
SHIP-002465,ORD-002534,Amazon Logistics,13.37,1.0
SHIP-002466,ORD-002535,UPS,54.3,1.0
SHIP-002467,ORD-002536,UPS,96.0,1.0
SHIP-002468,ORD-002538,USPS,122.77,1.0
SHIP-002469,ORD-002539,FedEx,96.82,1.0
SHIP-002470,ORD-002540,UPS,38.21,1.0
SHIP-002471,ORD-002541,DHL,133.22,1.0
SHIP-002472,ORD-002542,FedEx,79.13,1.0
SHIP-002473,ORD-002543,DHL,120.19,1.0
SHIP-002474,ORD-002544,FedEx,42.98,1.0
SHIP-002475,ORD-002545,UPS,142.45,1.0
SHIP-002476,ORD-002546,UPS,30.43,1.0
SHIP-002477,ORD-002547,USPS,48.15,1.0
SHIP-002478,ORD-002548,Amazon Logistics,85.0,1.0
SHIP-002479,ORD-002549,FedEx,184.41,1.0
SHIP-002480,ORD-002550,Amazon Logistics,62.22,1.0
SHIP-002481,ORD-002551,UPS,44.29,1.0
SHIP-002482,ORD-002552,Amazon Logistics,5.78,1.0
SHIP-002483,ORD-002553,USPS,21.44,1.0
SHIP-002484,ORD-002554,USPS,97.84,1.0
SHIP-002485,ORD-002555,USPS,10.69,1.0
SHIP-002486,ORD-002556,FedEx,60.7,1.0
SHIP-002487,ORD-002557,UPS,60.94,1.0
SHIP-002488,ORD-002558,DHL,103.42,1.0
SHIP-002489,ORD-002559,UPS,160.14,1.0
SHIP-002490,ORD-002560,FedEx,89.77,1.0
SHIP-002491,ORD-002561,USPS,12.03,1.0
SHIP-002492,ORD-002562,FedEx,148.61,1.0
SHIP-002493,ORD-002563,UPS,83.95,1.0
SHIP-002494,ORD-002564,FedEx,78.61,1.0
SHIP-002495,ORD-002565,UPS,73.68,1.0
SHIP-002496,ORD-002566,DHL,55.88,1.0
SHIP-002497,ORD-002567,DHL,56.36,1.0
SHIP-002498,ORD-002568,USPS,43.13,1.0
SHIP-002499,ORD-002569,UPS,206.64,1.0
SHIP-002500,ORD-002570,Amazon Logistics,36.57,1.0
SHIP-002501,ORD-002571,DHL,36.72,1.0
SHIP-002502,ORD-002572,FedEx,52.89,1.0
SHIP-002503,ORD-002573,USPS,44.78,1.0
SHIP-002504,ORD-002574,USPS,44.54,1.0
SHIP-002505,ORD-002575,DHL,56.93,1.0
SHIP-002506,ORD-002576,Amazon Logistics,40.53,1.0
SHIP-002507,ORD-002577,Amazon Logistics,28.1,1.0
SHIP-002508,ORD-002578,FedEx,118.75,1.0
SHIP-002509,ORD-002579,FedEx,54.98,1.0
SHIP-002510,ORD-002580,FedEx,89.72,1.0
SHIP-002511,ORD-002581,Amazon Logistics,6.86,1.0
SHIP-002512,ORD-002582,Amazon Logistics,45.31,1.0
SHIP-002513,ORD-002583,FedEx,82.74,1.0
SHIP-002514,ORD-002584,Amazon Logistics,51.62,1.0
SHIP-002515,ORD-002585,UPS,50.53,1.0
SHIP-002516,ORD-002586,USPS,31.03,1.0
SHIP-002517,ORD-002587,DHL,105.03,1.0
SHIP-002518,ORD-002588,UPS,14.75,1.0
SHIP-002519,ORD-002589,Amazon Logistics,7.42,1.0
SHIP-002520,ORD-002590,DHL,72.11,1.0
SHIP-002521,ORD-002592,UPS,149.22,1.0
SHIP-002522,ORD-002593,USPS,12.67,1.0
SHIP-002523,ORD-002594,FedEx,47.91,1.0
SHIP-002524,ORD-002595,DHL,96.21,1.0
SHIP-002525,ORD-002596,FedEx,272.56,1.0
SHIP-002526,ORD-002597,USPS,129.68,1.0
SHIP-002527,ORD-002598,DHL,20.53,1.0
SHIP-002528,ORD-002599,UPS,52.14,1.0
SHIP-002529,ORD-002600,UPS,56.63,1.0
SHIP-002530,ORD-002601,FedEx,172.82,1.0
SHIP-002531,ORD-002602,Amazon Logistics,12.87,1.0
SHIP-002532,ORD-002603,DHL,76.14,1.0
SHIP-002533,ORD-002604,USPS,39.04,1.0
SHIP-002534,ORD-002605,USPS,13.19,1.0
SHIP-002535,ORD-002606,Amazon Logistics,33.06,1.0
SHIP-002536,ORD-002607,DHL,219.43,1.0
SHIP-002537,ORD-002608,Amazon Logistics,71.27,1.0
SHIP-002538,ORD-002609,USPS,50.83,1.0
SHIP-002539,ORD-002610,USPS,12.68,1.0
SHIP-002540,ORD-002611,USPS,31.04,1.0
SHIP-002541,ORD-002613,Amazon Logistics,17.33,1.0
SHIP-002542,ORD-002614,Amazon Logistics,95.83,1.0
SHIP-002543,ORD-002615,Amazon Logistics,39.05,1.0
SHIP-002544,ORD-002616,Amazon Logistics,49.25,1.0
SHIP-002545,ORD-002617,FedEx,27.9,1.0
SHIP-002546,ORD-002618,FedEx,36.57,1.0
SHIP-002547,ORD-002619,Amazon Logistics,21.51,1.0
SHIP-002548,ORD-002620,Amazon Logistics,29.41,1.0
SHIP-002549,ORD-002621,UPS,19.15,1.0
SHIP-002550,ORD-002622,USPS,45.11,1.0
SHIP-002551,ORD-002623,FedEx,33.0,1.0
SHIP-002552,ORD-002624,FedEx,94.59,1.0
SHIP-002553,ORD-002625,FedEx,29.45,1.0
SHIP-002554,ORD-002626,DHL,14.95,1.0
SHIP-002555,ORD-002627,Amazon Logistics,56.88,1.0
SHIP-002556,ORD-002628,Amazon Logistics,84.04,1.0
SHIP-002557,ORD-002629,FedEx,82.88,1.0
SHIP-002558,ORD-002630,UPS,23.94,1.0
SHIP-002559,ORD-002631,DHL,309.54,1.0
SHIP-002560,ORD-002632,USPS,56.65,1.0
SHIP-002561,ORD-002633,UPS,24.92,1.0
SHIP-002562,ORD-002634,USPS,31.69,1.0
SHIP-002563,ORD-002635,DHL,166.64,1.0
SHIP-002564,ORD-002636,USPS,29.7,1.0
SHIP-002565,ORD-002637,FedEx,47.6,1.0
SHIP-002566,ORD-002638,UPS,19.93,1.0
SHIP-002567,ORD-002639,Amazon Logistics,32.47,1.0
SHIP-002568,ORD-002640,Amazon Logistics,20.75,1.0
SHIP-002569,ORD-002641,FedEx,22.06,1.0
SHIP-002570,ORD-002642,FedEx,70.48,1.0
SHIP-002571,ORD-002643,FedEx,136.37,1.0
SHIP-002572,ORD-002644,USPS,44.43,1.0
SHIP-002573,ORD-002645,USPS,31.31,1.0
SHIP-002574,ORD-002646,Amazon Logistics,64.56,1.0
SHIP-002575,ORD-002647,FedEx,47.92,1.0
SHIP-002576,ORD-002648,Amazon Logistics,12.79,1.0
SHIP-002577,ORD-002649,DHL,30.99,1.0
SHIP-002578,ORD-002650,USPS,45.8,1.0
SHIP-002579,ORD-002652,USPS,106.84,1.0
SHIP-002580,ORD-002653,FedEx,147.53,1.0
SHIP-002581,ORD-002654,FedEx,245.95,1.0
SHIP-002582,ORD-002655,DHL,23.21,1.0
SHIP-002583,ORD-002656,DHL,29.82,1.0
SHIP-002584,ORD-002657,DHL,156.03,1.0
SHIP-002585,ORD-002658,DHL,135.15,1.0
SHIP-002586,ORD-002659,DHL,43.4,1.0
SHIP-002587,ORD-002660,USPS,47.37,1.0
SHIP-002588,ORD-002661,FedEx,48.91,1.0
SHIP-002589,ORD-002662,USPS,42.29,1.0
SHIP-002590,ORD-002663,Amazon Logistics,34.27,1.0
SHIP-002591,ORD-002664,UPS,164.41,1.0
SHIP-002592,ORD-002665,DHL,139.76,1.0
SHIP-002593,ORD-002666,FedEx,120.73,1.0
SHIP-002594,ORD-002667,UPS,75.03,1.0
SHIP-002595,ORD-002668,FedEx,67.86,1.0
SHIP-002596,ORD-002669,USPS,38.05,1.0
SHIP-002597,ORD-002670,FedEx,146.29,1.0
SHIP-002598,ORD-002671,UPS,42.56,1.0
SHIP-002599,ORD-002672,UPS,46.08,1.0
SHIP-002600,ORD-002673,DHL,230.19,1.0
SHIP-002601,ORD-002674,UPS,105.9,1.0
SHIP-002602,ORD-002675,Amazon Logistics,12.73,1.0
SHIP-002603,ORD-002676,DHL,53.68,1.0
SHIP-002604,ORD-002677,USPS,90.91,1.0
SHIP-002605,ORD-002678,USPS,45.13,1.0
SHIP-002606,ORD-002679,Amazon Logistics,16.05,1.0
SHIP-002607,ORD-002680,USPS,49.03,1.0
SHIP-002608,ORD-002682,USPS,41.14,1.0
SHIP-002609,ORD-002683,Amazon Logistics,67.23,1.0
SHIP-002610,ORD-002684,Amazon Logistics,21.27,1.0
SHIP-002611,ORD-002685,FedEx,24.27,1.0
SHIP-002612,ORD-002686,Amazon Logistics,97.0,1.0
SHIP-002613,ORD-002687,Amazon Logistics,58.62,1.0
SHIP-002614,ORD-002688,Amazon Logistics,43.09,1.0
SHIP-002615,ORD-002689,UPS,34.0,1.0
SHIP-002616,ORD-002690,Amazon Logistics,22.12,1.0
SHIP-002617,ORD-002691,Amazon Logistics,24.94,1.0
SHIP-002618,ORD-002692,UPS,16.98,1.0
SHIP-002619,ORD-002693,FedEx,27.89,1.0
SHIP-002620,ORD-002694,FedEx,25.34,1.0
SHIP-002621,ORD-002695,FedEx,11.81,1.0
SHIP-002622,ORD-002696,DHL,76.97,1.0
SHIP-002623,ORD-002697,DHL,42.93,1.0
SHIP-002624,ORD-002698,USPS,16.31,1.0
SHIP-002625,ORD-002699,FedEx,51.37,1.0
SHIP-002626,ORD-002700,Amazon Logistics,9.44,1.0
SHIP-002627,ORD-002701,DHL,73.71,1.0
SHIP-002628,ORD-002702,UPS,143.28,1.0
SHIP-002629,ORD-002703,UPS,104.96,1.0
SHIP-002630,ORD-002704,Amazon Logistics,7.71,1.0
SHIP-002631,ORD-002705,USPS,96.73,1.0
SHIP-002632,ORD-002706,USPS,49.72,1.0
SHIP-002633,ORD-002707,DHL,16.72,1.0
SHIP-002634,ORD-002708,DHL,217.65,1.0
SHIP-002635,ORD-002709,FedEx,109.51,1.0
SHIP-002636,ORD-002710,Amazon Logistics,9.23,1.0
SHIP-002637,ORD-002711,UPS,32.58,1.0
SHIP-002638,ORD-002712,Amazon Logistics,17.82,1.0
SHIP-002639,ORD-002713,USPS,53.12,1.0
SHIP-002640,ORD-002714,USPS,38.14,1.0
SHIP-002641,ORD-002715,Amazon Logistics,66.2,1.0
SHIP-002642,ORD-002716,FedEx,82.71,1.0
SHIP-002643,ORD-002718,Amazon Logistics,25.0,1.0
SHIP-002644,ORD-002719,FedEx,43.12,1.0
SHIP-002645,ORD-002720,Amazon Logistics,117.75,1.0
SHIP-002646,ORD-002721,DHL,136.54,1.0
SHIP-002647,ORD-002722,USPS,60.06,1.0
SHIP-002648,ORD-002723,DHL,213.09,1.0
SHIP-002649,ORD-002724,USPS,15.74,1.0
SHIP-002650,ORD-002725,Amazon Logistics,42.62,1.0
SHIP-002651,ORD-002726,USPS,47.06,1.0
SHIP-002652,ORD-002727,FedEx,60.52,1.0
SHIP-002653,ORD-002728,DHL,70.33,1.0
SHIP-002654,ORD-002729,USPS,37.25,1.0
SHIP-002655,ORD-002730,USPS,9.04,1.0
SHIP-002656,ORD-002731,DHL,51.45,1.0
SHIP-002657,ORD-002732,USPS,13.61,1.0
SHIP-002658,ORD-002733,USPS,14.3,1.0
SHIP-002659,ORD-002734,UPS,9.81,1.0
SHIP-002660,ORD-002735,DHL,73.34,1.0
SHIP-002661,ORD-002736,FedEx,77.99,1.0
SHIP-002662,ORD-002737,UPS,66.19,1.0
SHIP-002663,ORD-002739,UPS,50.94,1.0
SHIP-002664,ORD-002740,DHL,154.05,1.0
SHIP-002665,ORD-002741,Amazon Logistics,23.86,1.0
SHIP-002666,ORD-002742,USPS,50.01,1.0
SHIP-002667,ORD-002743,UPS,93.74,1.0
SHIP-002668,ORD-002744,FedEx,102.84,1.0
SHIP-002669,ORD-002745,UPS,22.15,1.0
SHIP-002670,ORD-002746,FedEx,28.41,1.0
SHIP-002671,ORD-002747,DHL,61.26,1.0
SHIP-002672,ORD-002748,USPS,41.8,1.0
SHIP-002673,ORD-002749,Amazon Logistics,78.33,1.0
SHIP-002674,ORD-002750,UPS,43.46,1.0
SHIP-002675,ORD-002751,Amazon Logistics,27.92,1.0
SHIP-002676,ORD-002752,UPS,57.75,1.0
SHIP-002677,ORD-002753,DHL,36.97,1.0
SHIP-002678,ORD-002755,UPS,24.19,1.0
SHIP-002679,ORD-002756,Amazon Logistics,15.48,1.0
SHIP-002680,ORD-002757,FedEx,53.02,1.0
SHIP-002681,ORD-002758,DHL,26.54,1.0
SHIP-002682,ORD-002759,FedEx,48.6,1.0
SHIP-002683,ORD-002760,USPS,44.43,1.0
SHIP-002684,ORD-002761,FedEx,40.95,1.0
SHIP-002685,ORD-002762,DHL,22.91,1.0
SHIP-002686,ORD-002763,USPS,102.97,1.0
SHIP-002687,ORD-002764,DHL,20.05,1.0
SHIP-002688,ORD-002765,USPS,20.6,1.0
SHIP-002689,ORD-002766,USPS,20.16,1.0
SHIP-002690,ORD-002767,DHL,63.98,1.0
SHIP-002691,ORD-002768,FedEx,35.59,1.0
SHIP-002692,ORD-002769,UPS,43.23,1.0
SHIP-002693,ORD-002770,DHL,145.31,1.0
SHIP-002694,ORD-002771,FedEx,177.38,1.0
SHIP-002695,ORD-002772,FedEx,76.38,1.0
SHIP-002696,ORD-002773,FedEx,14.27,1.0
SHIP-002697,ORD-002774,Amazon Logistics,6.57,1.0
SHIP-002698,ORD-002775,DHL,47.99,1.0
SHIP-002699,ORD-002776,UPS,52.46,1.0
SHIP-002700,ORD-002777,FedEx,11.54,1.0
SHIP-002701,ORD-002778,FedEx,96.75,1.0
SHIP-002702,ORD-002779,Amazon Logistics,27.41,1.0
SHIP-002703,ORD-002780,FedEx,173.85,1.0
SHIP-002704,ORD-002781,FedEx,89.59,1.0
SHIP-002705,ORD-002782,Amazon Logistics,23.22,1.0
SHIP-002706,ORD-002785,DHL,56.05,1.0
SHIP-002707,ORD-002786,DHL,46.18,1.0
SHIP-002708,ORD-002787,USPS,40.28,1.0
SHIP-002709,ORD-002788,DHL,26.47,1.0
SHIP-002710,ORD-002789,UPS,122.44,1.0
SHIP-002711,ORD-002790,Amazon Logistics,38.41,1.0
SHIP-002712,ORD-002791,USPS,16.31,1.0
SHIP-002713,ORD-002792,USPS,6.9,1.0
SHIP-002714,ORD-002793,DHL,137.64,1.0
SHIP-002715,ORD-002794,USPS,83.97,1.0
SHIP-002716,ORD-002795,FedEx,123.94,1.0
SHIP-002717,ORD-002796,USPS,78.78,1.0
SHIP-002718,ORD-002797,Amazon Logistics,5.87,1.0
SHIP-002719,ORD-002798,UPS,98.82,1.0
SHIP-002720,ORD-002799,UPS,90.37,1.0
SHIP-002721,ORD-002800,UPS,102.72,1.0
SHIP-002722,ORD-002801,Amazon Logistics,32.12,1.0
SHIP-002723,ORD-002802,DHL,25.03,1.0
SHIP-002724,ORD-002803,USPS,13.53,1.0
SHIP-002725,ORD-002804,USPS,68.51,1.0
SHIP-002726,ORD-002805,FedEx,171.03,1.0
SHIP-002727,ORD-002806,UPS,68.01,1.0
SHIP-002728,ORD-002807,Amazon Logistics,7.33,1.0
SHIP-002729,ORD-002808,UPS,78.23,1.0
SHIP-002730,ORD-002809,FedEx,16.12,1.0
SHIP-002731,ORD-002810,UPS,33.65,1.0
SHIP-002732,ORD-002811,USPS,151.46,1.0
SHIP-002733,ORD-002812,UPS,52.93,1.0
SHIP-002734,ORD-002813,Amazon Logistics,12.5,1.0
SHIP-002735,ORD-002814,UPS,40.22,1.0
SHIP-002736,ORD-002815,FedEx,15.91,1.0
SHIP-002737,ORD-002816,USPS,29.08,1.0
SHIP-002738,ORD-002817,FedEx,28.34,1.0
SHIP-002739,ORD-002818,Amazon Logistics,59.07,1.0
SHIP-002740,ORD-002819,FedEx,53.53,1.0
SHIP-002741,ORD-002820,FedEx,18.42,1.0
SHIP-002742,ORD-002821,DHL,73.12,1.0
SHIP-002743,ORD-002822,Amazon Logistics,38.84,1.0
SHIP-002744,ORD-002823,USPS,31.35,1.0
SHIP-002745,ORD-002824,USPS,11.81,1.0
SHIP-002746,ORD-002825,USPS,41.14,1.0
SHIP-002747,ORD-002826,DHL,56.05,1.0
SHIP-002748,ORD-002827,DHL,63.97,1.0
SHIP-002749,ORD-002828,FedEx,18.42,1.0
SHIP-002750,ORD-002829,DHL,27.25,1.0
SHIP-002751,ORD-002830,Amazon Logistics,20.64,1.0
SHIP-002752,ORD-002831,FedEx,118.08,1.0
SHIP-002753,ORD-002832,FedEx,79.39,1.0
SHIP-002754,ORD-002833,Amazon Logistics,33.7,1.0
SHIP-002755,ORD-002834,Amazon Logistics,37.93,1.0
SHIP-002756,ORD-002835,USPS,15.09,1.0
SHIP-002757,ORD-002836,FedEx,135.32,1.0
SHIP-002758,ORD-002837,FedEx,12.23,1.0
SHIP-002759,ORD-002838,FedEx,42.25,1.0
SHIP-002760,ORD-002839,DHL,16.13,1.0
SHIP-002761,ORD-002840,USPS,54.47,1.0
SHIP-002762,ORD-002841,Amazon Logistics,7.14,1.0
SHIP-002763,ORD-002842,FedEx,130.55,1.0
SHIP-002764,ORD-002843,UPS,43.92,1.0
SHIP-002765,ORD-002844,DHL,54.94,1.0
SHIP-002766,ORD-002845,UPS,160.52,1.0
SHIP-002767,ORD-002846,Amazon Logistics,50.35,1.0
SHIP-002768,ORD-002847,UPS,37.08,1.0
SHIP-002769,ORD-002848,Amazon Logistics,17.61,1.0
SHIP-002770,ORD-002849,FedEx,47.25,1.0
SHIP-002771,ORD-002850,DHL,53.8,1.0
SHIP-002772,ORD-002851,Amazon Logistics,37.42,1.0
SHIP-002773,ORD-002852,FedEx,106.04,1.0
SHIP-002774,ORD-002853,UPS,11.58,1.0
SHIP-002775,ORD-002854,FedEx,150.43,1.0
SHIP-002776,ORD-002855,Amazon Logistics,88.5,1.0
SHIP-002777,ORD-002856,USPS,45.62,1.0
SHIP-002778,ORD-002857,UPS,8.82,1.0
SHIP-002779,ORD-002858,DHL,20.14,1.0
SHIP-002780,ORD-002859,DHL,117.97,1.0
SHIP-002781,ORD-002860,Amazon Logistics,61.62,1.0
SHIP-002782,ORD-002862,UPS,41.34,1.0
SHIP-002783,ORD-002863,FedEx,166.12,1.0
SHIP-002784,ORD-002864,DHL,41.28,1.0
SHIP-002785,ORD-002865,Amazon Logistics,70.56,1.0
SHIP-002786,ORD-002866,DHL,63.88,1.0
SHIP-002787,ORD-002867,USPS,10.3,1.0
SHIP-002788,ORD-002868,Amazon Logistics,51.55,1.0
SHIP-002789,ORD-002870,FedEx,54.13,1.0
SHIP-002790,ORD-002872,USPS,44.02,1.0
SHIP-002791,ORD-002873,DHL,41.22,1.0
SHIP-002792,ORD-002874,USPS,28.29,1.0
SHIP-002793,ORD-002875,UPS,82.58,1.0
SHIP-002794,ORD-002876,DHL,64.4,1.0
SHIP-002795,ORD-002877,USPS,107.16,1.0
SHIP-002796,ORD-002878,FedEx,31.42,1.0
SHIP-002797,ORD-002879,FedEx,37.39,1.0
SHIP-002798,ORD-002880,Amazon Logistics,56.5,1.0
SHIP-002799,ORD-002881,DHL,91.96,1.0
SHIP-002800,ORD-002882,USPS,59.81,1.0
SHIP-002801,ORD-002883,Amazon Logistics,19.75,1.0
SHIP-002802,ORD-002884,USPS,26.13,1.0
SHIP-002803,ORD-002885,UPS,22.84,1.0
SHIP-002804,ORD-002886,DHL,112.41,1.0
SHIP-002805,ORD-002887,Amazon Logistics,31.01,1.0
SHIP-002806,ORD-002888,Amazon Logistics,5.87,1.0
SHIP-002807,ORD-002889,FedEx,27.88,1.0
SHIP-002808,ORD-002890,FedEx,26.29,1.0
SHIP-002809,ORD-002891,FedEx,108.69,1.0
SHIP-002810,ORD-002892,USPS,62.45,1.0
SHIP-002811,ORD-002893,FedEx,18.67,1.0
SHIP-002812,ORD-002894,Amazon Logistics,60.68,1.0
SHIP-002813,ORD-002895,Amazon Logistics,9.94,1.0
SHIP-002814,ORD-002896,UPS,82.21,1.0
SHIP-002815,ORD-002897,FedEx,106.68,1.0
SHIP-002816,ORD-002898,DHL,32.78,1.0
SHIP-002817,ORD-002899,Amazon Logistics,30.84,1.0
SHIP-002818,ORD-002900,FedEx,171.3,1.0
SHIP-002819,ORD-002901,UPS,33.31,1.0
SHIP-002820,ORD-002902,FedEx,35.42,1.0
SHIP-002821,ORD-002903,UPS,52.57,1.0
SHIP-002822,ORD-002904,DHL,50.59,1.0
SHIP-002823,ORD-002905,UPS,32.28,1.0
SHIP-002824,ORD-002907,UPS,100.54,1.0
SHIP-002825,ORD-002908,FedEx,207.27,1.0
SHIP-002826,ORD-002909,Amazon Logistics,29.9,1.0
SHIP-002827,ORD-002910,Amazon Logistics,29.21,1.0
SHIP-002828,ORD-002911,Amazon Logistics,137.64,1.0
SHIP-002829,ORD-002912,FedEx,140.49,1.0
SHIP-002830,ORD-002913,Amazon Logistics,30.33,1.0
SHIP-002831,ORD-002914,USPS,41.84,1.0
SHIP-002832,ORD-002915,UPS,74.98,1.0
SHIP-002833,ORD-002916,USPS,37.8,1.0
SHIP-002834,ORD-002917,UPS,34.33,1.0
SHIP-002835,ORD-002918,DHL,21.55,1.0
SHIP-002836,ORD-002919,Amazon Logistics,23.15,1.0
SHIP-002837,ORD-002920,USPS,58.95,1.0
SHIP-002838,ORD-002921,UPS,147.46,1.0
SHIP-002839,ORD-002922,USPS,6.86,1.0
SHIP-002840,ORD-002923,DHL,29.85,1.0
SHIP-002841,ORD-002925,UPS,22.94,1.0
SHIP-002842,ORD-002926,DHL,104.64,1.0
SHIP-002843,ORD-002927,UPS,13.61,1.0
SHIP-002844,ORD-002928,FedEx,140.71,1.0
SHIP-002845,ORD-002930,UPS,60.04,1.0
SHIP-002846,ORD-002931,DHL,76.57,1.0
SHIP-002847,ORD-002932,DHL,98.08,1.0
SHIP-002848,ORD-002933,USPS,10.65,1.0
SHIP-002849,ORD-002934,FedEx,128.55,1.0
SHIP-002850,ORD-002935,DHL,46.19,1.0
SHIP-002851,ORD-002936,Amazon Logistics,75.37,1.0
SHIP-002852,ORD-002937,UPS,124.24,1.0
SHIP-002853,ORD-002938,FedEx,27.68,1.0
SHIP-002854,ORD-002939,Amazon Logistics,37.08,1.0
SHIP-002855,ORD-002940,UPS,61.54,1.0
SHIP-002856,ORD-002942,USPS,60.35,1.0
SHIP-002857,ORD-002943,USPS,126.54,1.0
SHIP-002858,ORD-002944,Amazon Logistics,64.29,1.0
SHIP-002859,ORD-002945,FedEx,45.29,1.0
SHIP-002860,ORD-002946,DHL,196.2,1.0
SHIP-002861,ORD-002947,Amazon Logistics,17.12,1.0
SHIP-002862,ORD-002948,FedEx,11.54,1.0
SHIP-002863,ORD-002949,FedEx,66.82,1.0
SHIP-002864,ORD-002950,FedEx,45.65,1.0
SHIP-002865,ORD-002951,FedEx,137.82,1.0
SHIP-002866,ORD-002952,UPS,56.1,1.0
SHIP-002867,ORD-002953,Amazon Logistics,22.02,1.0
SHIP-002868,ORD-002954,USPS,105.55,1.0
SHIP-002869,ORD-002955,DHL,77.06,1.0
SHIP-002870,ORD-002956,USPS,21.07,1.0
